OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	n_subjects	n_records	decile	decile_MEASUREMENT_VALUE	decile_MEASUREMENT_VALUE_HARMONIZED
3020491	pika-gluk	mmol/l	mmol/l	FALSE	72	188	0.7	9.216433332363128	9.216433332363128
3020491	pika-gluk	mmol/l	mmol/l	FALSE	72	188	0.8	10.758829961727718	10.758829961727718
3020491	pika-gluk	mmol/l	mmol/l	FALSE	72	188	0.9	13.818916503286818	13.818916503286818
-1	s-afsuol2	u/l	u/l	FALSE	91	107	0.1	0	
-1	s-afsuol2	u/l	u/l	FALSE	91	107	0.2	0	
-1	s-afsuol2	u/l	u/l	FALSE	91	107	0.3	0	
-1	s-afsuol2	u/l	u/l	FALSE	91	107	0.4	0	
-1	s-afsuol2	u/l	u/l	FALSE	91	107	0.5	0	
-1	s-afsuol2	u/l	u/l	FALSE	91	107	0.6	0.7569444444444445	
-1	s-afsuol2	u/l	u/l	FALSE	91	107	0.7	2.0244755244755246	
-1	s-afsuol2	u/l	u/l	FALSE	91	107	0.8	4.431221719457014	
-1	s-afsuol2	u/l	u/l	FALSE	91	107	0.9	8.941262469900241	
3020013	s-afsuol3	u/l	u/l	FALSE	92	107	0.1	0	0
3020013	s-afsuol3	u/l	u/l	FALSE	92	107	0.2	0	0
3020013	s-afsuol3	u/l	u/l	FALSE	92	107	0.3	0	0
3020013	s-afsuol3	u/l	u/l	FALSE	92	107	0.4	0	0
3020013	s-afsuol3	u/l	u/l	FALSE	92	107	0.5	0	0
3020013	s-afsuol3	u/l	u/l	FALSE	92	107	0.6	0	0
3020013	s-afsuol3	u/l	u/l	FALSE	92	107	0.7	0	0
3020013	s-afsuol3	u/l	u/l	FALSE	92	107	0.8	1	1
3020013	s-afsuol3	u/l	u/l	FALSE	92	107	0.9	1.912280701754386	1.912280701754386
3020013	s-afsuol1	u/l	u/l	FALSE	91	106	0.1	0	0
3020013	s-afsuol1	u/l	u/l	FALSE	91	106	0.2	0	0
3020013	s-afsuol1	u/l	u/l	FALSE	91	106	0.3	0	0
3020013	s-afsuol1	u/l	u/l	FALSE	91	106	0.4	0	0
3020013	s-afsuol1	u/l	u/l	FALSE	91	106	0.5	0	0
3020013	s-afsuol1	u/l	u/l	FALSE	91	106	0.6	0.9730526315789473	0.9730526315789473
3020013	s-afsuol1	u/l	u/l	FALSE	91	106	0.7	2.272020202020201	2.272020202020201
3020013	s-afsuol1	u/l	u/l	FALSE	91	106	0.8	4.9499649368863965	4.9499649368863965
3020013	s-afsuol1	u/l	u/l	FALSE	91	106	0.9	11.826143790849676	11.826143790849676
40771025	s-d3-25	nmol/l	nmol/l	FALSE	149	226	0.1	41.27490942028986	41.27490942028986
40771025	s-d3-25	nmol/l	nmol/l	FALSE	149	226	0.2	51.92631565631565	51.92631565631565
40771025	s-d3-25	nmol/l	nmol/l	FALSE	149	226	0.3	59.22036096256685	59.22036096256685
40771025	s-d3-25	nmol/l	nmol/l	FALSE	149	226	0.4	65.9864335041212	65.9864335041212
40771025	s-d3-25	nmol/l	nmol/l	FALSE	149	226	0.5	72.56110797415145	72.56110797415145
40771025	s-d3-25	nmol/l	nmol/l	FALSE	149	226	0.6	78.52180807806994	78.52180807806994
40771025	s-d3-25	nmol/l	nmol/l	FALSE	149	226	0.7	84.87692316926771	84.87692316926771
40771025	s-d3-25	nmol/l	nmol/l	FALSE	149	226	0.8	93.24856674856676	93.24856674856676
40771025	s-d3-25	nmol/l	nmol/l	FALSE	149	226	0.9	107.71675608544462	107.71675608544462
40771025	s-d-25-32	nmol/l	nmol/l	FALSE	121	193	0.1	42.934898589065256	42.934898589065256
40771025	s-d-25-32	nmol/l	nmol/l	FALSE	121	193	0.2	52.87523663602316	52.87523663602316
40771025	s-d-25-32	nmol/l	nmol/l	FALSE	121	193	0.3	60.338240000000006	60.338240000000006
40771025	s-d-25-32	nmol/l	nmol/l	FALSE	121	193	0.4	66.31808114675937	66.31808114675937
40771025	s-d-25-32	nmol/l	nmol/l	FALSE	121	193	0.5	72.88314340293789	72.88314340293789
40771025	s-d-25-32	nmol/l	nmol/l	FALSE	121	193	0.6	78.88501449275361	78.88501449275361
40771025	s-d-25-32	nmol/l	nmol/l	FALSE	121	193	0.7	85.7693034890993	85.7693034890993
40771025	s-d-25-32	nmol/l	nmol/l	FALSE	121	193	0.8	94.3836898395722	94.3836898395722
40771025	s-d-25-32	nmol/l	nmol/l	FALSE	121	193	0.9	107.92523809523809	107.92523809523809
3018405	ap-lakt	mmol/l	mmol/l	FALSE	70	145	0.1	0.6821600000000001	0.6821600000000001
3018405	ap-lakt	mmol/l	mmol/l	FALSE	70	145	0.2	0.8101224489795918	0.8101224489795918
3018405	ap-lakt	mmol/l	mmol/l	FALSE	70	145	0.3	0.9628646753246752	0.9628646753246752
3018405	ap-lakt	mmol/l	mmol/l	FALSE	70	145	0.4	1.100956043956044	1.100956043956044
3018405	ap-lakt	mmol/l	mmol/l	FALSE	70	145	0.5	1.2825552031947385	1.2825552031947385
3018405	ap-lakt	mmol/l	mmol/l	FALSE	70	145	0.6	1.5044817881835322	1.5044817881835322
3018405	ap-lakt	mmol/l	mmol/l	FALSE	70	145	0.7	1.8096555647742085	1.8096555647742085
3018405	ap-lakt	mmol/l	mmol/l	FALSE	70	145	0.8	2.2941318657635468	2.2941318657635468
3018405	ap-lakt	mmol/l	mmol/l	FALSE	70	145	0.9	3.250604306220097	3.250604306220097
-1	kol.kvot			FALSE	9	11	0.1	2.299	
-1	kol.kvot			FALSE	9	11	0.2	2.5288	
-1	kol.kvot			FALSE	9	11	0.3	2.7706666666666666	
-1	kol.kvot			FALSE	9	11	0.4	3.053888888888889	
-1	kol.kvot			FALSE	9	11	0.5	3.333333333333333	
-1	kol.kvot			FALSE	9	11	0.6	3.603266666666667	
-1	kol.kvot			FALSE	9	11	0.7	4.044	
-1	kol.kvot			FALSE	9	11	0.8	4.395666666666666	
-1	kol.kvot			FALSE	9	11	0.9	5.239250000000001	
3001784	s-psav/t	%	%	FALSE	37	110	0.1	9.274285714285714	9.274285714285714
3001784	s-psav/t	%	%	FALSE	37	110	0.2	11.826571428571429	11.826571428571429
3001784	s-psav/t	%	%	FALSE	37	110	0.3	13.880612244897959	13.880612244897959
3001784	s-psav/t	%	%	FALSE	37	110	0.4	16.143634786380396	16.143634786380396
3001784	s-psav/t	%	%	FALSE	37	110	0.5	18.89833916083916	18.89833916083916
3001784	s-psav/t	%	%	FALSE	37	110	0.6	21.807067167292452	21.807067167292452
3001784	s-psav/t	%	%	FALSE	37	110	0.7	24.751612903225805	24.751612903225805
3001784	s-psav/t	%	%	FALSE	37	110	0.8	29.30502127659575	29.30502127659575
3001784	s-psav/t	%	%	FALSE	37	110	0.9	36.37105263157895	36.37105263157895
3019083	s-igf1sds			FALSE	39	61	0.1	0.1933684210526316	
3019083	s-igf1sds			FALSE	39	61	0.2	0.4	
3019083	s-igf1sds			FALSE	39	61	0.3	0.6242187499999999	
3019083	s-igf1sds			FALSE	39	61	0.4	0.8902857142857143	
3019083	s-igf1sds			FALSE	39	61	0.5	1.136426592797784	
3019083	s-igf1sds			FALSE	39	61	0.6	1.4373333333333331	
3019083	s-igf1sds			FALSE	39	61	0.7	1.8633122171945697	
3019083	s-igf1sds			FALSE	39	61	0.8	2.3004285714285717	
3019083	s-igf1sds			FALSE	39	61	0.9	3.0560765550239237	
3016244	fp-insu	mu/l	mu/l	FALSE	116	184	0.1	3.785438233264321	3.785438233264321
3016244	fp-insu	mu/l	mu/l	FALSE	116	184	0.2	5.143036788252752	5.143036788252752
3016244	fp-insu	mu/l	mu/l	FALSE	116	184	0.3	7.0065418956043954	7.0065418956043954
3016244	fp-insu	mu/l	mu/l	FALSE	116	184	0.4	8.984814814814815	8.984814814814815
3016244	fp-insu	mu/l	mu/l	FALSE	116	184	0.5	11.350826133657124	11.350826133657124
3016244	fp-insu	mu/l	mu/l	FALSE	116	184	0.6	13.950442086648984	13.950442086648984
3016244	fp-insu	mu/l	mu/l	FALSE	116	184	0.7	17.76213991769547	17.76213991769547
3016244	fp-insu	mu/l	mu/l	FALSE	116	184	0.8	23.589598689598688	23.589598689598688
3016244	fp-insu	mu/l	mu/l	FALSE	116	184	0.9	34.46188747731398	34.46188747731398
3023436	p-glkg	ng/l	ng/l	FALSE	20	35	0.1	139.3875	139.3875
3023436	p-glkg	ng/l	ng/l	FALSE	20	35	0.2	154.94666666666666	154.94666666666666
3023436	p-glkg	ng/l	ng/l	FALSE	20	35	0.3	170.16814814814813	170.16814814814813
3023436	p-glkg	ng/l	ng/l	FALSE	20	35	0.4	183.003125	183.003125
3023436	p-glkg	ng/l	ng/l	FALSE	20	35	0.5	193.900826446281	193.900826446281
3023436	p-glkg	ng/l	ng/l	FALSE	20	35	0.6	209.19894736842105	209.19894736842105
3023436	p-glkg	ng/l	ng/l	FALSE	20	35	0.7	237.23949579831933	237.23949579831933
3023436	p-glkg	ng/l	ng/l	FALSE	20	35	0.8	276.7538095238096	276.7538095238096
3023436	p-glkg	ng/l	ng/l	FALSE	20	35	0.9	335.248	335.248
-1	p-insu	mu/l	mu/l	FALSE	16	45	0.1	3.6125000000000003	
-1	p-insu	mu/l	mu/l	FALSE	16	45	0.2	6	
-1	p-insu	mu/l	mu/l	FALSE	16	45	0.3	7.944664031620553	
-1	p-insu	mu/l	mu/l	FALSE	16	45	0.4	10.886666666666667	
-1	p-insu	mu/l	mu/l	FALSE	16	45	0.5	15.092532467532466	
-1	p-insu	mu/l	mu/l	FALSE	16	45	0.6	22.285555555555554	
-1	p-insu	mu/l	mu/l	FALSE	16	45	0.7	34.616725146198824	
-1	p-insu	mu/l	mu/l	FALSE	16	45	0.8	61.853419913419934	
-1	p-insu	mu/l	mu/l	FALSE	16	45	0.9	140.74095238095242	
21492711	s-cmvavi			TRUE	42	46	0.1	0.5174614285714286	
21492711	s-cmvavi			TRUE	42	46	0.2	0.6500400000000001	
21492711	s-cmvavi			TRUE	42	46	0.3	9.704541666666655	
21492711	s-cmvavi			TRUE	42	46	0.4	74.74551948051948	
21492711	s-cmvavi			TRUE	42	46	0.5	82.02589285714285	
21492711	s-cmvavi			TRUE	42	46	0.6	85.47270129870128	
21492711	s-cmvavi			TRUE	42	46	0.7	87.9920634920635	
21492711	s-cmvavi			TRUE	42	46	0.8	90.15454545454546	
21492711	s-cmvavi			TRUE	42	46	0.9	93.10000000000001	
-1	b-pvk+t	g/l	g/l	FALSE	25	40	0.1	312.8606060606061	
-1	b-pvk+t	g/l	g/l	FALSE	25	40	0.2	315.1086419753086	
-1	b-pvk+t	g/l	g/l	FALSE	25	40	0.3	317.95529411764704	
-1	b-pvk+t	g/l	g/l	FALSE	25	40	0.4	319.16388888888883	
-1	b-pvk+t	g/l	g/l	FALSE	25	40	0.5	327.55764163372857	
-1	b-pvk+t	g/l	g/l	FALSE	25	40	0.6	334.19402597402603	
-1	b-pvk+t	g/l	g/l	FALSE	25	40	0.7	340.525311942959	
-1	b-pvk+t	g/l	g/l	FALSE	25	40	0.8	346.44035947712416	
-1	b-pvk+t	g/l	g/l	FALSE	25	40	0.9	355.56363636363636	
3020779	p-urea			TRUE	183	560	0.1	4.1112472515664	
3020779	p-urea			TRUE	183	560	0.2	5.388267236317249	
3020779	p-urea			TRUE	183	560	0.3	6.7743972454436765	
3020779	p-urea			TRUE	183	560	0.4	8.474750893835115	
3020779	p-urea			TRUE	183	560	0.5	10.551101867328734	
3020779	p-urea			TRUE	183	560	0.6	12.698039459810056	
3020779	p-urea			TRUE	183	560	0.7	15.293977117984081	
3020779	p-urea			TRUE	183	560	0.8	18.817621570970413	
3020779	p-urea			TRUE	183	560	0.9	24.828267856478902	
3051611	-l-ind			FALSE	249	976	0.1	6.0828498498498496	
3051611	-l-ind			FALSE	249	976	0.2	7.722195930271095	
3051611	-l-ind			FALSE	249	976	0.3	8.933510946196659	
3051611	-l-ind			FALSE	249	976	0.4	10.089164941338854	
3051611	-l-ind			FALSE	249	976	0.5	11.593149517230236	
3051611	-l-ind			FALSE	249	976	0.6	13.234446106185235	
3051611	-l-ind			FALSE	249	976	0.7	15.369751992850139	
3051611	-l-ind			FALSE	249	976	0.8	18.605236914380185	
3051611	-l-ind			FALSE	249	976	0.9	25.650167550747167	
3051651	-i-ind			FALSE	248	975	0.1	0	
3051651	-i-ind			FALSE	248	975	0.2	0	
3051651	-i-ind			FALSE	248	975	0.3	0.16013979903888165	
3051651	-i-ind			FALSE	248	975	0.4	1	
3051651	-i-ind			FALSE	248	975	0.5	1	
3051651	-i-ind			FALSE	248	975	0.6	1	
3051651	-i-ind			FALSE	248	975	0.7	1	
3051651	-i-ind			FALSE	248	975	0.8	1	
3051651	-i-ind			FALSE	248	975	0.9	1.7095005964884062	
-1	p-glukr0h	mmol/l	mmol/l	FALSE	34	53	0.1	4.511764705882353	
-1	p-glukr0h	mmol/l	mmol/l	FALSE	34	53	0.2	4.7	
-1	p-glukr0h	mmol/l	mmol/l	FALSE	34	53	0.3	4.862769230769231	
-1	p-glukr0h	mmol/l	mmol/l	FALSE	34	53	0.4	4.997701149425287	
-1	p-glukr0h	mmol/l	mmol/l	FALSE	34	53	0.5	5.1	
-1	p-glukr0h	mmol/l	mmol/l	FALSE	34	53	0.6	5.271666666666667	
-1	p-glukr0h	mmol/l	mmol/l	FALSE	34	53	0.7	5.44945054945055	
-1	p-glukr0h	mmol/l	mmol/l	FALSE	34	53	0.8	5.709051282051282	
-1	p-glukr0h	mmol/l	mmol/l	FALSE	34	53	0.9	6.235416666666667	
3016701	p-glukr2h	mmol/l	mmol/l	FALSE	128	160	0.1	4.570495626822158	4.570495626822158
3016701	p-glukr2h	mmol/l	mmol/l	FALSE	128	160	0.2	5.202154328241285	5.202154328241285
3016701	p-glukr2h	mmol/l	mmol/l	FALSE	128	160	0.3	5.687567777190199	5.687567777190199
3016701	p-glukr2h	mmol/l	mmol/l	FALSE	128	160	0.4	6.166078254597909	6.166078254597909
3016701	p-glukr2h	mmol/l	mmol/l	FALSE	128	160	0.5	6.627961133069829	6.627961133069829
3016701	p-glukr2h	mmol/l	mmol/l	FALSE	128	160	0.6	7.202605378361476	7.202605378361476
3016701	p-glukr2h	mmol/l	mmol/l	FALSE	128	160	0.7	7.892071389940507	7.892071389940507
3016701	p-glukr2h	mmol/l	mmol/l	FALSE	128	160	0.8	8.983615312791786	8.983615312791786
3016701	p-glukr2h	mmol/l	mmol/l	FALSE	128	160	0.9	10.555275019700554	10.555275019700554
-1	pt-krea-cl	ml/s/173	ml/s/173	FALSE	14	18	0.1	0.26555555555555554	
-1	pt-krea-cl	ml/s/173	ml/s/173	FALSE	14	18	0.2	0.4353571428571429	
-1	pt-krea-cl	ml/s/173	ml/s/173	FALSE	14	18	0.3	0.588	
-1	pt-krea-cl	ml/s/173	ml/s/173	FALSE	14	18	0.4	0.703	
-1	pt-krea-cl	ml/s/173	ml/s/173	FALSE	14	18	0.5	0.8835	
-1	pt-krea-cl	ml/s/173	ml/s/173	FALSE	14	18	0.6	1.0505714285714287	
-1	pt-krea-cl	ml/s/173	ml/s/173	FALSE	14	18	0.7	1.3714444444444445	
-1	pt-krea-cl	ml/s/173	ml/s/173	FALSE	14	18	0.8	1.6616666666666666	
-1	pt-krea-cl	ml/s/173	ml/s/173	FALSE	14	18	0.9	1.8644444444444443	
-1	p-luakrvv			FALSE	137	151	0.1	0.8929205797101449	
-1	p-luakrvv			FALSE	137	151	0.2	0.9212087009803923	
-1	p-luakrvv			FALSE	137	151	0.3	0.943309143686502	
-1	p-luakrvv			FALSE	137	151	0.4	0.9623971620807064	
-1	p-luakrvv			FALSE	137	151	0.5	0.9814091309712674	
-1	p-luakrvv			FALSE	137	151	0.6	1.0048673050615593	
-1	p-luakrvv			FALSE	137	151	0.7	1.031795918367347	
-1	p-luakrvv			FALSE	137	151	0.8	1.0660946496126824	
-1	p-luakrvv			FALSE	137	151	0.9	1.141857962697274	
3048518	p-luakptt			FALSE	139	153	0.1	0.9759377777777778	
3048518	p-luakptt			FALSE	139	153	0.2	1.0006111944202267	
3048518	p-luakptt			FALSE	139	153	0.3	1.018249853027631	
3048518	p-luakptt			FALSE	139	153	0.4	1.031524447395142	
3048518	p-luakptt			FALSE	139	153	0.5	1.0463138888888888	
3048518	p-luakptt			FALSE	139	153	0.6	1.0599792669381711	
3048518	p-luakptt			FALSE	139	153	0.7	1.0808637609153868	
3048518	p-luakptt			FALSE	139	153	0.8	1.1178676533676537	
3048518	p-luakptt			FALSE	139	153	0.9	1.1772856400259908	
3010130	s-cmvabg	au/ml	au/ml	FALSE	273	350	0.1	50.52031060426072	50.52031060426072
3010130	s-cmvabg	au/ml	au/ml	FALSE	273	350	0.2	83.76948174587862	83.76948174587862
3010130	s-cmvabg	au/ml	au/ml	FALSE	273	350	0.3	111.72672280701755	111.72672280701755
3010130	s-cmvabg	au/ml	au/ml	FALSE	273	350	0.4	133.42473185088295	133.42473185088295
3010130	s-cmvabg	au/ml	au/ml	FALSE	273	350	0.5	152.94877245190773	152.94877245190773
3010130	s-cmvabg	au/ml	au/ml	FALSE	273	350	0.6	173.0083617984638	173.0083617984638
3010130	s-cmvabg	au/ml	au/ml	FALSE	273	350	0.7	192.97524018425094	192.97524018425094
3010130	s-cmvabg	au/ml	au/ml	FALSE	273	350	0.8	209.76881867611013	209.76881867611013
3010130	s-cmvabg	au/ml	au/ml	FALSE	273	350	0.9	229.52482375881203	229.52482375881203
-1	glomerulussuodosnopeus,estimoitu,ckd-epi-kaava,osatutk.	ml/min/173m2	ml/min/173m2	FALSE	71	308	0.1	26.084470588235295	
-1	glomerulussuodosnopeus,estimoitu,ckd-epi-kaava,osatutk.	ml/min/173m2	ml/min/173m2	FALSE	71	308	0.2	34.83993737539392	
-1	glomerulussuodosnopeus,estimoitu,ckd-epi-kaava,osatutk.	ml/min/173m2	ml/min/173m2	FALSE	71	308	0.3	41.1473665453727	
-1	glomerulussuodosnopeus,estimoitu,ckd-epi-kaava,osatutk.	ml/min/173m2	ml/min/173m2	FALSE	71	308	0.4	45.82786426476749	
-1	glomerulussuodosnopeus,estimoitu,ckd-epi-kaava,osatutk.	ml/min/173m2	ml/min/173m2	FALSE	71	308	0.5	50.378130299604294	
-1	glomerulussuodosnopeus,estimoitu,ckd-epi-kaava,osatutk.	ml/min/173m2	ml/min/173m2	FALSE	71	308	0.6	54.18503451949943	
-1	glomerulussuodosnopeus,estimoitu,ckd-epi-kaava,osatutk.	ml/min/173m2	ml/min/173m2	FALSE	71	308	0.7	57.54731710615281	
-1	glomerulussuodosnopeus,estimoitu,ckd-epi-kaava,osatutk.	ml/min/173m2	ml/min/173m2	FALSE	71	308	0.8	63.854096808483284	
-1	glomerulussuodosnopeus,estimoitu,ckd-epi-kaava,osatutk.	ml/min/173m2	ml/min/173m2	FALSE	71	308	0.9	71.59770996385355	
-1	c-reaktiivinenproteiini,plasmasta,vieritesti	mg/l	mg/l	FALSE	44	69	0.1	5.174571428571428	
-1	c-reaktiivinenproteiini,plasmasta,vieritesti	mg/l	mg/l	FALSE	44	69	0.2	7.912894736842105	
-1	c-reaktiivinenproteiini,plasmasta,vieritesti	mg/l	mg/l	FALSE	44	69	0.3	10.750793650793652	
-1	c-reaktiivinenproteiini,plasmasta,vieritesti	mg/l	mg/l	FALSE	44	69	0.4	16.579876160990715	
-1	c-reaktiivinenproteiini,plasmasta,vieritesti	mg/l	mg/l	FALSE	44	69	0.5	23.677142857142858	
-1	c-reaktiivinenproteiini,plasmasta,vieritesti	mg/l	mg/l	FALSE	44	69	0.6	33.23878116343491	
-1	c-reaktiivinenproteiini,plasmasta,vieritesti	mg/l	mg/l	FALSE	44	69	0.7	48.014327485380115	
-1	c-reaktiivinenproteiini,plasmasta,vieritesti	mg/l	mg/l	FALSE	44	69	0.8	64.98337789661318	
-1	c-reaktiivinenproteiini,plasmasta,vieritesti	mg/l	mg/l	FALSE	44	69	0.9	99.2916666666667	
-1	-albumiini,seerumi,elektroforeesifraktio(g/l)	g/l	g/l	FALSE	20	75	0.1	31.43166666666667	
-1	-albumiini,seerumi,elektroforeesifraktio(g/l)	g/l	g/l	FALSE	20	75	0.2	34.23111111111112	
-1	-albumiini,seerumi,elektroforeesifraktio(g/l)	g/l	g/l	FALSE	20	75	0.3	35.64810336652441	
-1	-albumiini,seerumi,elektroforeesifraktio(g/l)	g/l	g/l	FALSE	20	75	0.4	36.92619047619047	
-1	-albumiini,seerumi,elektroforeesifraktio(g/l)	g/l	g/l	FALSE	20	75	0.5	37.91542973286875	
-1	-albumiini,seerumi,elektroforeesifraktio(g/l)	g/l	g/l	FALSE	20	75	0.6	39.059001161440186	
-1	-albumiini,seerumi,elektroforeesifraktio(g/l)	g/l	g/l	FALSE	20	75	0.7	40.53328591749644	
-1	-albumiini,seerumi,elektroforeesifraktio(g/l)	g/l	g/l	FALSE	20	75	0.8	42.09586691955113	
-1	-albumiini,seerumi,elektroforeesifraktio(g/l)	g/l	g/l	FALSE	20	75	0.9	44.38104395604395	
-1	-alfa-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.1	1.5616483516483517	
-1	-alfa-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.2	1.724312865497076	
-1	-alfa-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.3	2.013017543859649	
-1	-alfa-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.4	2.3865	
-1	-alfa-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.5	2.6416666666666666	
-1	-alfa-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.6	2.850383275261324	
-1	-alfa-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.7	3.0797777777777777	
-1	-alfa-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.8	3.3441172595520423	
-1	-alfa-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.9	3.808088578088578	
-1	-alfa-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.1	5.29733860342556	
-1	-alfa-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.2	5.80604938271605	
-1	-alfa-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.3	6.142125	
-1	-alfa-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.4	6.5223157894736845	
-1	-alfa-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.5	6.883301707779887	
-1	-alfa-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.6	7.272857142857143	
-1	-alfa-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.7	7.6941711229946526	
-1	-alfa-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.8	8.339523809523811	
-1	-alfa-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.9	9.329702889702892	
-1	-beta-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.1	3.232666666666667	
-1	-beta-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.2	3.4919428571428575	
-1	-beta-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.3	3.687692982456141	
-1	-beta-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.4	3.8	
-1	-beta-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.5	3.9790465631929046	
-1	-beta-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.6	4.104935064935065	
-1	-beta-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.7	4.289133126934984	
-1	-beta-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.8	4.479971550497867	
-1	-beta-1-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.9	4.795944055944056	
-1	-beta-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.1	1.8137037037037038	
-1	-beta-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.2	2.040435729847495	
-1	-beta-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.3	2.2	
-1	-beta-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.4	2.386341463414634	
-1	-beta-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.5	2.5954545454545457	
-1	-beta-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.6	2.764749679075738	
-1	-beta-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.7	2.9915343915343913	
-1	-beta-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.8	3.2799038461538466	
-1	-beta-2-globuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.9	3.7944444444444443	
-1	-gammaglobuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.1	2.9916666666666667	
-1	-gammaglobuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.2	3.644444444444444	
-1	-gammaglobuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.3	4.541	
-1	-gammaglobuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.4	6.035930735930736	
-1	-gammaglobuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.5	7.448011363636364	
-1	-gammaglobuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.6	8.881666666666668	
-1	-gammaglobuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.7	10.650340136054423	
-1	-gammaglobuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.8	13.476643598615917	
-1	-gammaglobuliini,seerumi,elektroforeesifraktio	g/l	g/l	FALSE	20	75	0.9	17.75064935064935	
3017732	b-neutrofiilit			TRUE	23	33	0.1	1.501430303030303	
3017732	b-neutrofiilit			TRUE	23	33	0.2	2.453904761904762	
3017732	b-neutrofiilit			TRUE	23	33	0.3	3.142395061728395	
3017732	b-neutrofiilit			TRUE	23	33	0.4	4.084319047619048	
3017732	b-neutrofiilit			TRUE	23	33	0.5	5.069772727272727	
3017732	b-neutrofiilit			TRUE	23	33	0.6	6.098999999999999	
3017732	b-neutrofiilit			TRUE	23	33	0.7	6.7909999999999995	
3017732	b-neutrofiilit			TRUE	23	33	0.8	7.720065934065936	
3017732	b-neutrofiilit			TRUE	23	33	0.9	9.877733333333332	
-1	c-reaktiivinenproteiini	1	1	FALSE	65	92	0.1	6.187343750000001	
-1	c-reaktiivinenproteiini	1	1	FALSE	65	92	0.2	8.892682926829268	
-1	c-reaktiivinenproteiini	1	1	FALSE	65	92	0.3	11.990304487179486	
-1	c-reaktiivinenproteiini	1	1	FALSE	65	92	0.4	16.884808901790038	
-1	c-reaktiivinenproteiini	1	1	FALSE	65	92	0.5	23.758394383394386	
-1	c-reaktiivinenproteiini	1	1	FALSE	65	92	0.6	35.33285714285714	
-1	c-reaktiivinenproteiini	1	1	FALSE	65	92	0.7	49.119999999999976	
