OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	n_TEST_OUTCOME	n_subjects
3048518	p-luakptt			TRUE	29	27
3048518	p-luakptt			FALSE	219	194
-1	p-luakrvv	ratio	ratio	FALSE	111	96
-1	p-luakrvv			FALSE	141	126
-1	p-luakrvv			TRUE	29	27
-1	p-luakrw			FALSE	11	10
46235128	p-lupusak			FALSE	155	141
4268621	p-lupusak.			FALSE	2623	2127
-1	p-lupusantikoagulantti			FALSE	42	37
-1	p-lupusantikoagulantti,aptt,varm.			FALSE	32	28
-1	p-lupusantikoagulantti,drvvt,varm.			FALSE	36	32
-1	p-luteinisoivahormoni	u/l	u/l	FALSE	73	60
-1	p-luteinisoivahormoni			FALSE	6	6
-1	p-lutenisoivahormoni	u/l	u/l	FALSE	20	19
3012095	p-magnesium	mmol/l	mmol/l	FALSE	756	437
-1	p-magnesium(ko)	mmol/l	mmol/l	FALSE	8	8
-1	p-magnesium,plasmasta	mmol/l	mmol/l	FALSE	12	10
-1	p-mb/ck			TRUE	112	101
-1	p-mb/ck			FALSE	54	49
-1	p-meoh	mmol/l	mmol/l	FALSE	7	7
-1	p-metanef			FALSE	6	6
-1	p-metanefriini	nmol/l	nmol/l	FALSE	10	8
3012095	p-mg	mmol/l	mmol/l	FALSE	120522	35882
3012095	p-mg			TRUE	4294	2530
3012095	p-mg			FALSE	502	288
-1	p-mitotan	mg/l	mg/l	FALSE	167	12
-1	p-monab-o			FALSE	15	15
-1	p-monotest			FALSE	20	20
3005895	p-myogl	ug/l	ug/l	FALSE	27595	11732
3005895	p-myogl			FALSE	482	306
3005895	p-myogl			TRUE	503	370
-1	p-myoglobiini	ug/l	ug/l	FALSE	357	213
3027653	p-mypa	mg/l	mg/l	FALSE	414	182
3027653	p-mypa			FALSE	29	24
3019550	p-na	mmol/l	mmol/l	FALSE	3104254	306100
3019550	p-na			TRUE	228464	63953
3019550	p-na			FALSE	8419	3737
-1	p-na-pa	mmol/l	mmol/l	FALSE	55	50
-1	p-na-pt	mmol/l	mmol/l	FALSE	64	50
3019550	p-na-ses	mmol/l	mmol/l	FALSE	155	61
3019550	p-na-veka	mmol/l	mmol/l	FALSE	7180	3173
3019550	p-na-veka			TRUE	31	29
3019550	p-na-vieri	mmol/l	mmol/l	FALSE	100	84
3019550	p-na-vt			TRUE	418	177
3019550	p-na-vt	mmol/l	mmol/l	FALSE	818	503
-1	p-na-vt	1	1	FALSE	38	26
3019550	p-na-vt			FALSE	32	10
3019550	p-na.	mmol/l	mmol/l	FALSE	295	120
3019550	p-na:	mmol/l	mmol/l	FALSE	266	119
3019550	p-nahoi	mmol/l	mmol/l	FALSE	125	101
-1	p-naka			FALSE	6	6
3019550	p-nap	mmol/l	mmol/l	FALSE	342	109
3019550	p-napika	mmol/l	mmol/l	FALSE	95	76
3019550	p-natrium	mmol/l	mmol/l	FALSE	45976	18886
3019550	p-natrium			FALSE	30	29
3019550	p-natrium			TRUE	10	6
-1	p-natrium,paikallisanalytiikka,kuivakemia	mmol/l	mmol/l	FALSE	1431	899
-1	p-natrium,pikatutkimus(emmlisännyt)	mmol/l	mmol/l	FALSE	57	43
-1	p-natrium,vieritutkimus	mmol/l	mmol/l	FALSE	190	114
-1	p-natrium,vieritutkimus			FALSE	10	10
-1	p-natrium,vieritutkimus			TRUE	16	14
-1	p-natriumjakalium			FALSE	14172	6060
3019550	p-natriumpika,hoitoyksiköt	mmol/l	mmol/l	FALSE	134	100
-1	p-natriureett.peptidin-termin.propept.vieritl	ng/l	ng/l	FALSE	107	70
-1	p-natriureettinenpeptidi	ng/l	ng/l	FALSE	29	21
3029187	p-natriureettinenpeptidi,b-tyypin(32-)	ng/l	ng/l	FALSE	37	32
3029187	p-natriureettinenpeptidi,b-tyypin(32-)			FALSE	7	7
3029187	p-natriureettinenpeptidi,b-tyypin(32-)(pi)	ng/l	ng/l	FALSE	14	14
3029187	p-natriureettinenpeptidi,b-tyypinn-termin.prop	ng/l	ng/l	FALSE	80	65
3029187	p-natriureettinenpeptidi,b-tyypinn-termin.prop			FALSE	10	9
-1	p-natriureettinenpeptidi,b-tyypinn-termin.prop.	ng/l	ng/l	FALSE	20	11
-1	p-natriureettinenpeptidi,b-tyypinn-terminaalin	ng/l	ng/l	FALSE	3190	1399
3029187	p-natriureettinenpeptidi,b-tyypinn-terminaalinenpropepti(ko)	ng/l	ng/l	FALSE	19	18
3029187	p-natriureettinenpeptidi,b-tyypinn-terminaalinenpropeptidi	ng/l	ng/l	FALSE	19	18
-1	p-natriureettinenpeptidi,b-tyypinterminaalinenpropeptidi	ng/l	ng/l	FALSE	76	63
-1	p-natriureettinenpeptidi,b-tyypinterminaalinenpropeptidi			FALSE	13	13
-1	p-natriureettinenpeptidi,b-tyypn-term.propeptidi	ng/l	ng/l	FALSE	887	556
-1	p-nest-vt			FALSE	453	195
-1	p-neste-pika,p-k			FALSE	242	120
3020564	p-neste-pika,p-krea			FALSE	238	118
3019550	p-neste-pika,p-na			FALSE	243	120
-1	p-nestearvot,vieritutkimus			FALSE	151	96
-1	p-neurofilamentti,kevytketju	ng/l	ng/l	FALSE	7	7
3023183	p-nh4-ion	umol/l	umol/l	FALSE	581	124
-1	p-nh4-ion			TRUE	68	17
-1	p-nkäs10			FALSE	205	108
-1	p-non-hdl			TRUE	326	326
-1	p-normet	nmol/l	nmol/l	FALSE	12	9
3029187	p-ntprobnp	ng/l	ng/l	FALSE	1429	409
3029187	p-ntprobnp			FALSE	204	104
-1	p-näytk10			FALSE	60	22
3003985	p-ohbut	mmol/l	mmol/l	FALSE	30	23
3003985	p-ohbutyr	mmol/l	mmol/l	FALSE	805	301
3003985	p-ohbutyr			FALSE	86	66
3003985	p-ohbutyr			TRUE	8	7
-1	p-omagluk,,potilasmittaringlukoosi			FALSE	777	602
3008295	p-osmol	mosm/kgh2o	mosm/kgh2o	FALSE	346	193
3008295	p-osmol			TRUE	485	398
3008295	p-osmol			FALSE	41	39
-1	p-osmolaliteetti	mosm/kgh2o	mosm/kgh2o	FALSE	27	25
-1	p-pakk-si			FALSE	29	25
-1	p-pbmcbio			FALSE	367	365
3029187	p-pbnp-lb	ng/l	ng/l	FALSE	1103	491
3029187	p-pbnp-lb			FALSE	37	24
3029187	p-pbnp-o	ng/l	ng/l	FALSE	94	59
3029187	p-pbnp-o			FALSE	17	15
3020287	p-pc	%	%	FALSE	3649	3320
3020287	p-pc			TRUE	212	205
3020287	p-pc			FALSE	38	38
-1	p-pc	form	form	FALSE	9	8
3002022	p-pc-ag	%	%	FALSE	14	14
3046279	p-pct	ug/l	ug/l	FALSE	18607	9690
3046279	p-pct			TRUE	1642	1041
3046279	p-pct	ng/ml	ng/ml	FALSE	563	328
3046279	p-pct			FALSE	229	194
3009201	p-pegtsh	mu/l	mu/l	FALSE	11	11
-1	p-pepsin1			FALSE	12	11
-1	p-pepsin1	ug/l	ug/l	FALSE	8	8
-1	p-pepsin1/pepsin2-suhde			TRUE	65	65
-1	p-pg1/pg2			FALSE	9	8
-1	p-pg1/pg2			TRUE	16	14
3018418	p-ph			TRUE	1493	1260
3018418	p-ph			FALSE	72	63
3003458	p-pi	mmol/l	mmol/l	FALSE	114210	18358
3003458	p-pi			TRUE	2416	1189
3003458	p-pi			FALSE	1150	359
-1	p-plab			FALSE	35	33
-1	p-plasmanalbumiinikorjattukalsium	mmol/l	mmol/l	FALSE	19	19
3020123	p-porf-o			FALSE	36	34
-1	p-poxvi			FALSE	12	12
40758355	p-pp	pmol/l	pmol/l	FALSE	37	25
3029187	p-prbnp-vt	ng/l	ng/l	FALSE	19	15
3029187	p-prbnpvt			FALSE	25	13
3029187	p-prbnpvt	ng/l	ng/l	FALSE	87	72
3013742	p-prealb	g/l	g/l	FALSE	10876	6266
3013742	p-prealb			FALSE	110	83
3013742	p-prealb			TRUE	1270	945
3013742	p-prealb	mg/l	mg/l	FALSE	66	54
3013742	p-prealbumiini	g/l	g/l	FALSE	907	640
3013742	p-prealbumiini			FALSE	9	9
44816844	p-prl	mu/l	mu/l	FALSE	3386	1929
44816844	p-prl			TRUE	628	453
-1	p-prl	nmol/l	nmol/l	FALSE	16	12
44816844	p-prl			FALSE	55	26
3029187	p-pro-bnp	ng/l	ng/l	FALSE	715	262
3029187	p-pro-bnp			FALSE	31	30
-1	p-proaika	s	s	FALSE	323	38
3029187	p-probnp	ng/l	ng/l	FALSE	222981	70335
3029187	p-probnp			TRUE	24803	12940
3029187	p-probnp			FALSE	5472	4310
3029187	p-probnp(	ng/l	ng/l	FALSE	22	19
3029187	p-probnp(k	ng/l	ng/l	FALSE	105	70
3029187	p-probnp(ksks)	ng/l	ng/l	FALSE	351	156
3029187	p-probnp(pi)	ng/l	ng/l	FALSE	14	13
3029187	p-probnp(pika)	ng/l	ng/l	FALSE	103	61
3029187	p-probnp(pika)			FALSE	14	10
3029187	p-probnp-o	ng/l	ng/l	FALSE	8	7
-1	p-probnp-osoitus			FALSE	12	9
-1	p-probnp-osoitus	ng/l	ng/l	FALSE	16	12
3029187	p-probnpv	ng/l	ng/l	FALSE	13	9
3029187	p-probnpviitasaari	ng/l	ng/l	FALSE	10	9
3029187	p-probnpvt	ng/l	ng/l	FALSE	196	86
3029187	p-probnpvt			FALSE	33	24
-1	p-prokalsitoniini	ug/l	ug/l	FALSE	1851	1161
-1	p-prokalsitoniini	ng/ml	ng/ml	FALSE	47	32
-1	p-prokalsitoniini,kvantitatiivinen	ug/l	ug/l	FALSE	107	82
-1	p-prolaktiini	mu/l	mu/l	FALSE	221	196
-1	p-prop	%	%	FALSE	7	7
-1	p-properdiini	%	%	FALSE	16	15
-1	p-prostataspesifantigeeni,sms-viestillätulos	ug/l	ug/l	FALSE	33	14
3013603	p-prostataspesifinenantigeeni	ug/l	ug/l	FALSE	1680	1082
3013603	p-prostataspesifinenantigeeni			FALSE	14	12
3013603	p-prostataspesifinenantigeeni(pi)	ug/l	ug/l	FALSE	78	54
3013603	p-prostataspesifinenantigeeni,kokonais	ug/l	ug/l	FALSE	162	118
-1	p-prostataspesifinenantigeeni,suh.sis.paketin	%	%	FALSE	20	19
-1	p-prostataspesifinenantigeeni,suh.sis.paketin			FALSE	111	76
3001784	p-prostataspesifinenantigeeni,suhde	%	%	FALSE	240	189
3001784	p-prostataspesifinenantigeeni,suhde			FALSE	416	315
-1	p-prostataspesifinenantigeeni,suhde,plasmasta	%	%	FALSE	48	37
3005013	p-prostataspesifinenantigeeni,vapaa	ug/l	ug/l	FALSE	118	90
3005013	p-prostataspesifinenantigeeni,vapaa			FALSE	286	219
-1	p-prostataspesifinenantigeeni,vapaa,osuus			FALSE	19	17
-1	p-prostataspesifinenantigeeni,vapaa,osuus	%	%	FALSE	39	28
-1	p-prostataspesifinenantigeeni,vapaa:totaali-suhde			FALSE	63	53
-1	p-prostataspesifinenantigeeni,vapaa:totaali-suhde	%	%	FALSE	19	15
-1	p-prostataspesifinenantigeeni,vapaajakokonais	ug/l	ug/l	FALSE	12	12
-1	p-prostataspesifinenantigeeniv/t	%	%	FALSE	9	7
-1	p-prostataspesifinenantigeenivapaanjakok.psa:	%	%	FALSE	69	49
-1	p-prot	g/l	g/l	FALSE	221	119
-1	p-protc			TRUE	25	25
-1	p-protc	%	%	FALSE	56	56
-1	p-proteiinic	%	%	FALSE	33	33
-1	p-proteiinis,antigeeni,vapaa	%	%	FALSE	22	22
-1	p-proteiinis,vapaa,antigeeni	%	%	FALSE	9	9
3036669	p-ps			TRUE	120	118
3036669	p-ps	%	%	FALSE	509	494
3036669	p-ps			FALSE	55	54
3020629	p-ps-agv	%	%	FALSE	2648	2406
3020629	p-ps-agv			TRUE	74	69
3020629	p-ps-agv			FALSE	30	30
-1	p-ps-agv	form	form	FALSE	7	6
3013603	p-psa	ug/l	ug/l	FALSE	144717	40909
3013603	p-psa			FALSE	15036	3796
3013603	p-psa			TRUE	23800	11309
-1	p-psa,leikattupotilas	ug/l	ug/l	FALSE	7	7
-1	p-psa,sädehoidettupotilas			TRUE	8	8
3001784	p-psa-i	%	%	FALSE	25	14
3001784	p-psa-suh	%	%	FALSE	23393	10149
3001784	p-psa-suh			TRUE	4131	2321
3001784	p-psa-suh			FALSE	15074	9662
-1	p-psa-suh	form	form	FALSE	1052	361
3013603	p-psa-suh	ug/l	ug/l	FALSE	13	9
3001784	p-psa-suhd	%	%	FALSE	8	7
3013603	p-psa-t	ug/l	ug/l	FALSE	2088	469
3005013	p-psa-v	ug/l	ug/l	FALSE	22818	13167
3005013	p-psa-v			FALSE	2830	1713
3005013	p-psa-v			TRUE	2754	1762
-1	p-psa-v	form	form	FALSE	7	7
3001784	p-psa-v/t	%	%	FALSE	432	310
3013603	p-psagen	ug/l	ug/l	FALSE	17	15
3013603	p-psagen			TRUE	29	28
3013603	p-psagen			FALSE	15	15
3013603	p-psamob	ug/l	ug/l	FALSE	58	22
3013603	p-psasäde	ug/l	ug/l	FALSE	29	26
-1	p-pt	s	s	FALSE	32	8
3033670	p-pthrp			TRUE	9	8
3033670	p-pthrp			FALSE	81	79
3033670	p-pthrp	pmol/l	pmol/l	FALSE	62	52
-1	p-punasoluvasta-aineet			FALSE	5590	3797
-1	p-punasoluvasta-aineet,seulonta(kval)			FALSE	33	28
-1	p-rasuraat			FALSE	94	41
3026493	p-rasuraat	umol/l	umol/l	FALSE	129	45
-1	p-rauta	umol/l	umol/l	FALSE	57	39
3011985	p-reniini,konsentraatio	mu/l	mu/l	FALSE	9	8
3011985	p-reniinm	mu/l	mu/l	FALSE	25	22
3011985	p-reninm	mu/l	mu/l	FALSE	2826	1918
3011985	p-reninm			FALSE	170	148
3011985	p-reninm			TRUE	228	201
-1	p-reumafa	iu/ml	iu/ml	FALSE	28	26
-1	p-reumafaktori			FALSE	2813	2489
3021614	p-reumafaktori	iu/ml	iu/ml	FALSE	1140	1018
-1	p-reumafaktori	u/ml	u/ml	FALSE	62	61
-1	p-reumafaktori(pi)			FALSE	44	43
-1	p-reumafaktori(pi)	iu/ml	iu/ml	FALSE	9	9
-1	p-reumafaktori,määritys			FALSE	992	880
-1	p-reumafaktori,määritys	iu/ml	iu/ml	FALSE	511	461
-1	p-reumafaktori,plasmasta	iu/ml	iu/ml	FALSE	41	37
-1	p-reumafaktori,rf	iu/ml	iu/ml	FALSE	187	156
3021614	p-rf	iu/ml	iu/ml	FALSE	5937	4832
3021614	p-rf			FALSE	8440	7839
3021614	p-rf			TRUE	4985	4372
3021614	p-rf	u/ml	u/ml	FALSE	556	483
-1	p-rvvt-l			FALSE	33	30
-1	p-sc5b-9	ng/ml	ng/ml	FALSE	14	14
3010015	p-se	umol/l	umol/l	FALSE	466	252
3010015	p-se			TRUE	138	126
3004248	p-shbg	nmol/l	nmol/l	FALSE	177	112
3004248	p-shbg			TRUE	237	156
-1	p-sinkki	umol/l	umol/l	FALSE	10	10
-1	p-sit3.1			FALSE	23	11
-1	p-sitr3.8			FALSE	104	36
3001308	p-sldl	mmol/l	mmol/l	FALSE	2911	926
3001308	p-sldl			TRUE	38	37
3001308	p-sldlviitasaari	mmol/l	mmol/l	FALSE	100	98
-1	p-sterol			FALSE	40	23
-1	p-sukupuolihormonejasitovaglobuliini	nmol/l	nmol/l	FALSE	123	108
-1	p-supar	ug/l	ug/l	FALSE	29	27
-1	p-supar			FALSE	7	6
-1	p-sytomegalovirus,nukleiinihappo(kvant)	iu/ml	iu/ml	FALSE	29	8
3026989	p-t3-v	pmol/l	pmol/l	FALSE	26413	9719
3026989	p-t3-v			FALSE	303	246
3026989	p-t3-v			TRUE	1383	833
-1	p-t3-vver	pmol/l	pmol/l	FALSE	26	19
3008486	p-t4-v			TRUE	64385	27787
3008486	p-t4-v	pmol/l	pmol/l	FALSE	302322	116206
3008486	p-t4-v			FALSE	1646	1334
3008486	p-t4-vver	pmol/l	pmol/l	FALSE	60	42
3008486	p-t4v	pmol/l	pmol/l	FALSE	5238	2950
3008486	p-t4v			TRUE	1707	1037
3008486	p-t4v			FALSE	28	23
-1	p-tati	ug/l	ug/l	FALSE	25	24
-1	p-tau-217	ng/l	ng/l	FALSE	113	112
-1	p-tau-217			TRUE	12	12
-1	p-tau-proteiini,217-fosforyloitu			FALSE	15	14
-1	p-tau-proteiini,217-fosforyloitu	ng/l	ng/l	FALSE	11	11
40763571	p-tffesat	%	%	FALSE	652	476
3015399	p-tfr	mg/l	mg/l	FALSE	82387	42622
3015399	p-tfr			FALSE	8905	6915
3015399	p-tfr			TRUE	16814	10737
3051714	p-tkfiddo			TRUE	152	135
3051714	p-tkfiddo	mg/l	mg/l	FALSE	172	131
3051714	p-tkfiddo			FALSE	10	10
3021337	p-tni			FALSE	18352	9842
3021337	p-tni	ng/l	ng/l	FALSE	135381	36523
3021337	p-tni			TRUE	1551	898
3021337	p-tni	ug/l	ug/l	FALSE	12458	3614
3021337	p-tni-o			FALSE	146	125
3021337	p-tni-o	ng/l	ng/l	FALSE	26	24
-1	p-tni-vt			FALSE	17	15
3021337	p-tni.	ug/l	ug/l	FALSE	12	9
3021337	p-tnih	ng/l	ng/l	FALSE	622	210
3021337	p-tnl	ng/l	ng/l	FALSE	34	20
3021337	p-tnl	ug/l	ug/l	FALSE	179	105
3019800	p-tnt	ng/l	ng/l	FALSE	250419	63348
3019800	p-tnt			FALSE	6394	4683
3019800	p-tnt			TRUE	21433	9956
3019800	p-tnt	ug/l	ug/l	FALSE	74	59
3019800	p-tnt(pi)			FALSE	12	9
-1	p-tnt,hoitoyksikkö			FALSE	33	30
3019800	p-tnt-hy	ng/l	ng/l	FALSE	52	40
3019800	p-tnt-lb			FALSE	69	43
3019800	p-tnt-lb	ng/l	ng/l	FALSE	115	56
3019800	p-tnt-o			FALSE	1897	1479
3019800	p-tnt-o	ng/l	ng/l	FALSE	1314	780
3019800	p-tnt-o			TRUE	202	116
-1	p-tnt-o	form	form	FALSE	29	12
-1	p-tnt-pt	ng/l	ng/l	FALSE	59	43
3019800	p-tnt-vt			FALSE	852	507
3019800	p-tnt-vt	ng/l	ng/l	FALSE	863	404
3019800	p-tnt-vt			TRUE	14	13
3019800	p-tntp	ng/l	ng/l	FALSE	19	11
3019800	p-tntp			FALSE	50	36
3019800	p-tntpika			FALSE	185	147
3019800	p-tntpika	ng/l	ng/l	FALSE	31	26
3027238	p-tpoab			FALSE	753	694
3027238	p-tpoab	u/ml	u/ml	FALSE	1679	1362
3027238	p-tpoab			TRUE	280	250
3027238	p-tpoab	iu/ml	iu/ml	FALSE	10	8
-1	p-traa			FALSE	7	6
-1	p-traa	%	%	FALSE	13	12
-1	p-tradp			FALSE	7	6
-1	p-tradp	%	%	FALSE	13	12
3036489	p-traika	s	s	FALSE	17	16
3036489	p-traispr			FALSE	6	6
-1	p-transferriininkyllästymisaste	%	%	FALSE	95	77
40763571	p-transferriininrautakyllästeisyys	%	%	FALSE	136	121
-1	p-transferriininrautakyllästeisyys,fp-fe/tr,fp-fe/tran,fp-fe/trans	%	%	FALSE	130	115
-1	p-transferriininreseptori,liukoinen	mg/l	mg/l	FALSE	36	31
3015399	p-transferriinireseptori	mg/l	mg/l	FALSE	470	315
3015399	p-transferriinireseptori			FALSE	24	21
-1	p-transferriinireseptori,liukoinen	mg/l	mg/l	FALSE	428	329
3015399	p-transferriinireseptori,liukoinen(pi)	mg/l	mg/l	FALSE	12	9
-1	p-transferriinisaturaatio	%	%	FALSE	8	7
3025839	p-trigly	mmol/l	mmol/l	FALSE	123869	71877
3025839	p-trigly			TRUE	47182	22768
3025839	p-trigly			FALSE	52	50
3025839	p-triglyseridit	mmol/l	mmol/l	FALSE	1274	1055
3026989	p-trijodityroniini,vapaa	pmol/l	pmol/l	FALSE	341	241
-1	p-trijodityroniini,vapaa(pi)	pmol/l	pmol/l	FALSE	15	7
3026989	p-trijodityroniini,vapaa,plasmasta	pmol/l	pmol/l	FALSE	85	52
-1	p-trkoll			FALSE	12	10
-1	p-trkoll	%	%	FALSE	8	7
-1	p-trlta			FALSE	19	16
3036489	p-trombai	s	s	FALSE	18681	8142
3036489	p-trombai			FALSE	1618	576
3036489	p-trombai			TRUE	50	46
-1	p-trombiiniaika	s	s	FALSE	37	31
-1	p-trombiiniaika(huslab)	s	s	FALSE	41	41
-1	p-tromboblastiiniaika	%	%	FALSE	188	125
-1	p-tromboositaipumuksenselvittely			FALSE	11	11
-1	p-tromboplastiiniaika	%	%	FALSE	795	540
-1	p-tromboplastiiniaika			FALSE	267	64
-1	p-tromboplastiiniaika,-tulostus	%	%	FALSE	9	6
-1	p-tromboplastiiniaika,aktivoitu,partiaalinen	s	s	FALSE	278	220
-1	p-tromboplastiiniaika,aktivoitu,partiaalinen(huslab)	s	s	FALSE	8	8
3032080	p-tromboplastiiniaika,inr			FALSE	146	68
3032080	p-tromboplastiiniaika,inr	inr	inr	FALSE	39	23
-1	p-tromboplastiiniaika,inr,tt			TRUE	3302	1145
-1	p-tromboplastiiniaika,inr,tt			FALSE	44	29
3032080	p-tromboplastiiniaika,inr-tulos			FALSE	5606	862
-1	p-tromboplastiiniaika,inr-tulos	1	1	FALSE	5842	638
-1	p-tromboplastiiniaika,inr-tulos	inr	inr	FALSE	3970	492
3032080	p-tromboplastiiniaika,inr-tulostus		inr	FALSE	19795	5493
3032080	p-tromboplastiiniaika,inr-tulostus			FALSE	70	63
3032080	p-tromboplastiiniaika,inr-tulostus			TRUE	654	98
3032080	p-tromboplastiiniaika,inr-tulostus	inr	inr	FALSE	92	28
-1	p-tromboplastiiniaika,inr-tulostus	1	1	FALSE	64	8
-1	p-tromboplastiiniaika,inr-tulostus,pikatutkimus	inruikkã¶	inruikkã¶	FALSE	45	34
-1	p-tromboplastiiniaika,inr-tulostus,pikatutkimus	inruikk|	inruikk|	FALSE	8	8
-1	p-tromboplastiiniaika,inr-tulostus,vieritutkimus	inr	inr	FALSE	101	99
-1	p-tromboplastiiniaika,inr-tulostus,vieritutkimus			FALSE	33	15
-1	p-tromboplastiiniaika,inr-tulostus,vieritutkimus			TRUE	40	13
-1	p-tromboplastiiniaika,inrtulostus			FALSE	201	25
-1	p-tromboplastiiniaika,normotest	%	%	FALSE	19	16
3032080	p-tromboplastiiniaika,nycotest,pt,inr-tuloste	inr	inr	FALSE	89	6
-1	p-tromboplastiiniaika,plasmasta	%	%	FALSE	11	10
-1	p-tromboplastiiniaika,thrombotest(huslab)	%	%	FALSE	40	40
-1	p-tromboplastiiniaika-pika,inrpika-tulos			TRUE	325	308
-1	p-tromboplastiiniaika-pika,inrpika-tulos			FALSE	7	7
-1	p-tromboplastiiniaika-pika,inrpika-tulostus			FALSE	7	7
-1	p-tromboplastiiniaika.	%	%	FALSE	12	12
-1	p-tromboplastiiniaikainr-tulos,vieritutkimus			FALSE	21	21
4195642	p-trombot			FALSE	1820	1674
-1	p-troponiini	ng/l	ng/l	FALSE	51	43
-1	p-troponiini-t	ng/l	ng/l	FALSE	13	11
-1	p-troponiinii	ng/l	ng/l	FALSE	1906	703
-1	p-troponiinii(pi)			FALSE	8	7
-1	p-troponiinii,herkkä	ng/l	ng/l	FALSE	88	48
-1	p-troponiinii,plasmasta			FALSE	25	23
3019800	p-troponiinit	ng/l	ng/l	FALSE	6081	2847
-1	p-troponiinit			FALSE	374	332
-1	p-troponiinit(kval)	ng/l	ng/l	FALSE	38	28
-1	p-troponiinit(kval),pika			FALSE	14	14
-1	p-troponiinit,kvantitatiivinen	ng/l	ng/l	FALSE	724	266
-1	p-troponiinit,kvantitatiivinen(ko)			FALSE	6	6
-1	p-troponiinit,pikatutkimus			FALSE	138	115
-1	p-troponiinit,pikatutkimus	ng/l	ng/l	FALSE	52	28
-1	p-troponiinit,vieritesti	ng/l	ng/l	FALSE	49	29
-1	p-troponiinit,vieritutkimus			FALSE	106	92
-1	p-troponiinit,vieritutkimus	ng/l	ng/l	FALSE	25	16
-1	p-troponiinit:nosoituskoe			FALSE	426	358
-1	p-troponiinit:nosoituskoe	ng/l	ng/l	FALSE	50	45
-1	p-tropt			FALSE	6	6
-1	p-troptkon			FALSE	206	130
-1	p-troptkone			FALSE	41	35
-1	p-troptkone	ng/l	ng/l	FALSE	9	6
-1	p-trristo			FALSE	8	7
-1	p-trristo	%	%	FALSE	12	11
-1	p-trtrap			FALSE	10	9
-1	p-trtrap	%	%	FALSE	10	9
3009201	p-tsh			TRUE	125651	48807
3009201	p-tsh	mu/l	mu/l	FALSE	521616	168187
3009201	p-tsh	mlu/l	miu/l	FALSE	4705	1285
3009201	p-tsh	miu/l	miu/l	FALSE	20705	6190
3009201	p-tsh			FALSE	25090	8363
-1	p-tsheri	mu/l	mu/l	FALSE	46	36
3009201	p-tshver	mu/l	mu/l	FALSE	38	37
3009201	p-tshver			FALSE	7	6
3033658	p-tt	%	%	FALSE	303378	78622
3033658	p-tt			FALSE	2198	1616
3033658	p-tt			TRUE	2441	1504
-1	p-tt	form	form	FALSE	8	7
3033658	p-tt-	%	%	FALSE	320	109
3033658	p-tt-			FALSE	24	12
-1	p-tt-in			FALSE	39	19
3032080	p-tt-inr		inr	FALSE	357562	85348
3032080	p-tt-inr			TRUE	447331	53706
3032080	p-tt-inr	inr	inr	FALSE	172056	18538
3032080	p-tt-inr			FALSE	28250	11688
3032080	p-tt-inr	form	inr	FALSE	23852	712
-1	p-tt-inr	1	1	FALSE	23	9
3032080	p-tt-inrp			TRUE	158	21
3032080	p-tt-inrqc	inr	inr	FALSE	759	155
3032080	p-tt-inrqc			TRUE	244	67
3033658	p-tt-spa			TRUE	26	26
3033658	p-tt-spa	%	%	FALSE	129	113
3033658	p-tt-spa			FALSE	10	10
3033658	p-tt-spr	%	%	FALSE	115	108
3033658	p-tt-spr			TRUE	21	21
3033658	p-tt.	%	%	FALSE	2991	2679
3033658	p-tt.			FALSE	51	50
3033658	p-tt.			TRUE	91	89
3032080	p-ttinrspr	inr	inr	FALSE	6	6
43055246	p-ttr			FALSE	9	8
3033658	p-ttspr	%	%	FALSE	7	6
-1	p-tyreoideaperoksidaasi,vasta-aineet	u/ml	u/ml	FALSE	33	29
-1	p-tyreoideaperoksidaasi,vasta-aineet			FALSE	20	20
3009201	p-tyreotropiini			TRUE	360	203
3009201	p-tyreotropiini	mu/l	mu/l	FALSE	14680	9935
3009201	p-tyreotropiini			FALSE	275	141
3009201	p-tyreotropiini	miu/l	miu/l	FALSE	327	188
3009201	p-tyreotropiini(ko)	mu/l	mu/l	FALSE	218	167
3009201	p-tyreotropiini(ko)			TRUE	18	14
3009201	p-tyreotropiini(pi)	mu/l	mu/l	FALSE	170	132
-1	p-tyreotropiini,plasmasta,erimenetelmällä	mu/l	mu/l	FALSE	13	11
-1	p-tyreotropiini,plasmastaerimenetelmällä			TRUE	13	6
3008486	p-tyroksiini,vapaa	pmol/l	pmol/l	FALSE	14660	10111
3008486	p-tyroksiini,vapaa			FALSE	20	18
3008486	p-tyroksiini,vapaa(ko)	pmol/l	pmol/l	FALSE	214	153
3008486	p-tyroksiini,vapaa(pi)	pmol/l	pmol/l	FALSE	114	88
3026493	p-uraat	umol/l	umol/l	FALSE	104529	42181
3026493	p-uraat			TRUE	16920	9529
3026493	p-uraat	mmol/l	umol/l	FALSE	1948	1031
3026493	p-uraat			FALSE	1069	496
-1	p-uraatlä	umol/l	umol/l	FALSE	44	9
-1	p-uraatti	umol/l	umol/l	FALSE	2737	1910
3026493	p-uraatti,plasma(umol/l)	umol/l	umol/l	FALSE	40	27
-1	p-uraatti,rasburikaasihoidonyhteydessä	umol/l	umol/l	FALSE	41	15
-1	p-uraatti,rasburikaasihoidonyhteydessä			FALSE	25	14
3026493	p-uraattiviitasaar	umol/l	umol/l	FALSE	10	9
-1	p-urarasb			FALSE	445	110
