OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	MEASUREMENT_UNIT_HARMONIZED	omopQuantity	CONVERSION_FACTOR	n_records	n_subjects
-1	virtsanph			FALSE				30	30
-1	cannabis			FALSE				22	22
-1	opiaatit			FALSE				34	23
-1	amfetamiini			FALSE				22	22
-1	bentsidiatsepiini			FALSE				22	22
-1	erytrosyytit,punasoluindeksi			FALSE				60	30
-1	u-seul-ospkl			FALSE				81	67
-1	b-tnt-ospkl			FALSE				117	86
3020876	du-prot	mg/24h	mg/24h	FALSE	g/24h	Mass Rate	0.001	200	95
3033658	p-tt-			FALSE		Relative time		29	16
3018171	p-koriongonadotropiini,totaali,plasmasta			FALSE		Arbitrary Concentration		39	36
3039602	cb-kalsium,ionisoitunut,ph7.4-korjattu	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	260	140
3015235	cb-bikarbonaatti	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	576	252
3039602	cb-kalsium,ionisoitunut	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	203	109
-1	cb-verikaasuanalyysi,laaja			FALSE				408	225
-1	p-tromboplastiiniaikainr-tulos,vieritutkimus			FALSE				59	46
-1	p-tromboplastiiniaikainr-tulos,vieritutkimus			TRUE				17	9
-1	pf-leukosyytit,liuskatumaiset			FALSE				17	17
3000620	pf-komplementtic3	g/l	g/l	FALSE	g/l	Mass Concentration	1	12	10
3044416	pf-komplementtic4	g/l	g/l	FALSE	g/l	Mass Concentration	1	11	9
-1	c-reaktiivinenproteiini,vieritesti			FALSE				895	509
-1	bakteeri,viljely			FALSE				91	84
-1	solut			FALSE				45	45
-1	alkalinenfosfataasi,isoentsyymit			FALSE				43	39
-1	suolistoisoentsyymi			FALSE				57	56
3035062	maksa-1-isoentsyymi	u/l	u/l	FALSE	u/l	Catalytic Concentration	1	92	90
-1	luustoisoentsyymi	u/l	u/l	FALSE				85	83
3036185	maksa-2-isoentsyymi	u/l	u/l	FALSE	u/l	Catalytic Concentration	1	79	77
3040151	cp-gluk-lb			FALSE		Substance Concentration		282	148
-1	u-metaf-o			FALSE				128	89
-1	farmakogeneettinenlaajatestipaneeli			FALSE				99	99
-1	s-tyrab			FALSE				255	235
-1	na	e9/l	e9/l	FALSE				262	238
-1	ts-nras-d			FALSE				173	172
3045177	u-cu	umol/l	umol/l	FALSE	umol/l	Substance Concentration	1	42	39
-1	u-huum4a			FALSE				118	113
-1	p-vrabtu1			FALSE				79	52
-1	pt-pituus	cm	cm	FALSE				348	334
-1	pt-bmi	kg/m2	kg/m2	FALSE				325	317
-1	ts-histologinentutkimus,1näyte/purkki			FALSE				21	19
-1	hemoglobiini,ihmisen(kvant.),ulosteesta			FALSE				51	42
-1	s-mikrobx			FALSE				356	307
3015235	cb-hco3			FALSE		Substance Concentration		81	68
-1	s-hslck-v	mg/l	mg/l	FALSE				11	11
-1	li-iglck-i			TRUE				11	11
-1	li-iglck-v	mg/l	mg/l	FALSE				11	11
-1	s-rubeabg	iu/ml	iu/ml	FALSE				205	201
-1	e-aborhvp			FALSE				1302	991
3021337	b-tni-vt	ng/l	ng/l	FALSE	ng/l	Mass Concentration	1	59	49
-1	u-kemse-o			FALSE				535	289
-1	b-tnt-oho			FALSE				216	150
3019198	b-lymfo	e9/l	e9/l	FALSE	e9/l	Number Concentration	1	324	216
3019800	tntvieri	ug/l	ug/l	FALSE	ng/l	Mass Concentration	1000	22	18
3025245	s-scl70ab	u/ml	u/ml	FALSE	u/ml	Arbitrary Concentration	1	851	615
-1	solujenmorfologinentarkastelu,verestä			FALSE				41	36
-1	kollageenii:nbeta-karboksiterminaalinentelopeptidi,plasmasta	ug/l	ug/l	FALSE				58	36
-1	fs-apob/a1			FALSE				341	324
-1	tark3			FALSE				74	72
-1	b-6-tgn			TRUE				483	328
-1	b-6-me-mp			TRUE				506	347
3019174	p-larvvva			FALSE		Time (e.g. seconds)		485	409
3006923	p-alaniiniaminotransferaasi			TRUE		Catalytic Concentration		550	309
-1	p-c-reaktiivinenproteiini,vieritutkimus,plasmasta	mg/l	mg/l	FALSE				201	127
-1	s-hcg(tot)			FALSE				20	20
-1	hcgb-v/hcg			FALSE				70	59
-1	fosfatidyylietanoli,verestä			TRUE				27	23
-1	dermatofyytitryhmä,nukleiinihappo(kval)			FALSE				58	55
-1	trichophytonrubrum,nukleiinihappo(kval)			FALSE				132	126
-1	microsporumcanis,nukleiinihappo(kval)			FALSE				98	92
-1	epidermophytonfloccosum,nukleiinihappo(kval)			FALSE				170	157
-1	dermatofyytit,nukleiinihappo(kval)			FALSE				185	159
3001556	testo/shbg			TRUE		Substance Ratio		141	121
-1	b-jak2-geeninmutaatioanalyysiverestä			FALSE				42	42
-1	pt-hengalp			FALSE				296	278
3021601	nitriitti(kval)			FALSE		Presence or Threshold		686	439
-1	u-hyalier			FALSE				252	218
-1	p-bilirubiini			FALSE				142	120
3009201	p-tyreotropiini			FALSE		Arbitrary Concentration		310	174
3008486	p-tyroksiini,vapaa			FALSE		Substance Concentration		45	42
-1	happiosapaine,laskimoveri			FALSE				75	69
-1	hiilidioksidiosapaine,laskimoveri			FALSE				72	67
-1	kalsium,ionisoitunut(akt),plasma			FALSE				76	71
-1	happikyllästeisyys(hemoglobiini),laskimoveri			FALSE				82	74
3024561	p-albumiini			FALSE		Mass Concentration		52	49
-1	s-hepatitisavirus,igmvasta-aineet			FALSE				236	225
-1	s-hepatitisavirus,vasta-aineet			FALSE				333	318
-1	s-hepatitisbvirus,c-antigeeni,igmvasta-aineet			FALSE				29	28
-1	retikulosyyttienkeskimääräinenhemoglobiininmäärä	pg	pg	FALSE				525	389
-1	b-retikulosyytit,tuotantoindeksi	osuus	osuus	FALSE				273	184
3001122	p-ferritiini			FALSE		Mass Concentration		32	30
3013826	p-glukoosi			FALSE		Substance Concentration		135	131
-1	fp-rauta			FALSE				12	12
-1	fp-parathormoni			FALSE				31	26
3004789	fp-transferriini			FALSE		Mass Concentration		10	10
40763571	transferriininrautakyllästeisyys			FALSE		Ratio		31	30
-1	ts-hemafc	form	form	FALSE				226	194
-1	s-tati	ug/l	ug/l	FALSE				446	394
-1	s-parvabg	index	index	FALSE				249	233
-1	b-niptseu			FALSE				215	208
-1	sterpapikatesti			FALSE				213	190
3001308	s-sldl	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	2207	806
-1	u-tutk-1-oma,sg			FALSE				474	319
-1	pu-bakteeri,viljely1			FALSE				258	144
3013742	p-prealbumiini			FALSE		Mass Concentration		20	20
-1	happamuusaste,seerumi			FALSE				70	53
-1	6146br-pad-4			FALSE				142	107
-1	4191ts-pad-ih			FALSE				721	533
-1	6808	mg/l	mg/l	FALSE				281	271
-1	b-pvk+t	paketti	paketti	FALSE				269	242
-1	ab-het-oks			FALSE				579	393
3009201	s-tsh-reseptori,vasta-aineet	iu/l	iu/l	FALSE	mu/l	Arbitrary Concentration	1000	425	282
-1	s-epstein-barr-virus,igm-vasta-aineet			FALSE				26	18
3020460	c-reaktiivinenproteiini(crp)	mg/l	mg/l	FALSE	mg/l	Mass Concentration	1	381	308
3051714	fibriinind-dimeerit,plasmasta(fidd)			FALSE		Mass Concentration		10	10
3019800	troponiinit(p-tnt)	ng/l	ng/l	FALSE	ng/l	Mass Concentration	1	35	32
-1	kalsium,osatutkimus(4598p-ca)	mmol/l	mmol/l	FALSE				89	81
-1	p-ca-albk,osatutkimus(63840laskennallinentutkimus)	mmol/l	mmol/l	FALSE				51	47
3003284	s-p-anca			TRUE		Titer		66	46
3049804	s-mpoabg			TRUE		Arbitrary Concentration		1105	193
-1	-lähete			FALSE				214	162
-1	ts-patlask			FALSE				281	244
-1	s-myeloperoksidaasi,vasta-aineet	kiu/l	kiu/l	FALSE				25	12
3037522	s-tuma,vasta-aineet	titre	titre	FALSE	titre	Titer	1	281	256
-1	u-metadoni,seulonta			FALSE				100	60
-1	u-barbituraatit(kval)			FALSE				206	126
-1	u-huumeseulonta			FALSE				198	141
-1	fp-ammonium-ioni			FALSE				40	36
3014339	s-e1	pmol/l	pmol/l	FALSE	pmol/l	Substance Concentration	1	123	111
-1	e-rhdjatk			FALSE				44	44
-1	s-cpept-a	nmol/l	nmol/l	FALSE				94	84
-1	as-neut	%	%	FALSE				144	96
-1	as-ly+mono	%	%	FALSE				21	17
3019298	as-eos	%	%	FALSE	%	Number Fraction	1	98	71
3039602	cb-ca++7.4	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	74	31
-1	työteli1			FALSE				126	126
-1	työteli4			FALSE				72	72
-1	työteli5			FALSE				119	119
3007080	s-ebvnabg			FALSE		Arbitrary Concentration		153	147
-1	s-epstein-barrinvirus,vasta-aineet			FALSE				110	104
-1	sms-1mak			FALSE				1192	288
40764999	pt-glomerulussuodosnopeus,estimoituckd-epikaavallakystatiinic:stä			TRUE		Volume Rate/Area		147	95
-1	-frtuvi			FALSE				21	20
-1	-frtunho			FALSE				16	16
-1	af-solut			FALSE				76	73
-1	af-eryt			FALSE				28	28
-1	af-l/liusk			FALSE				8	8
-1	af-l/yksit			FALSE				8	8
-1	pt-lrh-r			FALSE				11	7
-1	insuliini	mu/l	mu/l	FALSE				39	26
3035941	e-hemoglobiinikeskimassa	pg	pg	FALSE	pg	Entitic mass	1	160	133
-1	kolesteroli			FALSE				191	169
-1	kolesteroli,lowdensitylipoproteiinit			FALSE				179	162
3010156	c-reaktiivinenproteiini,pika	mg/l	mg/l	FALSE	mg/l	Mass Concentration	1	81	71
-1	c-reaktiivinenproteiini,pika			FALSE				49	47
-1	u-cot			FALSE				420	322
-1	p-fs	s	s	FALSE				318	270
-1	b-hlasyke			FALSE				346	329
-1	11679			FALSE				10	9
-1	11766			FALSE				18	16
-1	11767			FALSE				18	16
-1	11768			FALSE				18	16
-1	11769			FALSE				18	16
-1	11770			FALSE				18	16
-1	11771			FALSE				18	16
-1	11772			FALSE				18	16
-1	11773			FALSE				18	16
-1	11774			FALSE				18	16
-1	8378			FALSE				94	88
-1	b-elinkim			FALSE				138	113
-1	b-kim-fd			FALSE				1364	165
-1	pt-bodypl			FALSE				323	153
-1	b-siklosporiinia,massaspektrometrinen			FALSE				29	21
-1	u-hyaliinilieriöt	e6/l	e6/l	FALSE				432	264
-1	b-takrolimuusi,massaspektrometrinen			TRUE				92	35
3010421	b-ph			TRUE		Log molar concentration		571	317
3013290	b-pco2			TRUE		Partial pressure		572	318
3016293	p-hco3			TRUE		Substance Concentration		584	330
3027315	b-po2			TRUE		Partial pressure		571	317
-1	kotikäynti			FALSE				72	38
-1	hpvpapctgc			FALSE				116	113
3025159	l-blastit			TRUE		Number Fraction		354	233
3017181	l-myelos			TRUE		Number Fraction		407	281
3002179	l-metamye			TRUE		Number Fraction		359	242
3000963	b-hemoglobiinipvk:nosana	g/l	g/l	FALSE	g/l	Mass Concentration	1	336	236
3010813	fb-leukosyytitpvk:nosatutkimus	e9/l	e9/l	FALSE	e9/l	Number Concentration	1	336	236
3007461	b-trombosyytit-pvk:nosana	e9/l	e9/l	FALSE	e9/l	Number Concentration	1	337	236
-1	pt-glukoosirasitus0-näytevb	mmol/l	mmol/l	FALSE				12	12
-1	pt-glukoosirasitus2h-näytevb	mmol/l	mmol/l	FALSE				12	12
-1	li-nfl	ng/l	ng/l	FALSE				35	34
-1	li-igg-ind	index	index	FALSE				94	91
44816808	li-cxcl13	ng/l	ng/l	FALSE	ng/l	Mass Concentration	1	587	542
37020271	s-mogab			FALSE		Titer		450	411
3022096	l-baso(a)			FALSE		Number Fraction		291	250
3006504	l-eos(a)			FALSE		Number Fraction		290	249
-1	u-ds7b			FALSE				98	80
-1	b-huuml-o			FALSE				42	36
-1	b-fosfatidyylietanolivita			FALSE				70	60
40763571	fp-trfe-sa			TRUE		Ratio		113	65
-1	s-insu-ab			FALSE				147	113
-1	s-adalimumabi,vasta-aineet			FALSE				60	51
-1	s-adalimumabi,pitoisuusjavasta-aine-paketti			FALSE				62	48
-1	p-etgly	mmol/l	mmol/l	FALSE				298	227
-1	p-asetoni	mmol/l	mmol/l	FALSE				171	126
3016628	p-fidd-hy	mg/l	mg/l	FALSE	mg/l	Mass Concentration	1	119	114
-1	u-glukoosi(kval)tykslabosastutk.			FALSE				321	276
-1	u-asetoniaineet(kval)tykslabosat.			FALSE				321	276
-1	u-erytrosyytit(kval)tykslab.osat.			FALSE				321	276
-1	u-albumiini(kval)tykslab.osat.			FALSE				321	276
-1	u-leukosyytit(kval)tykslab.osat.			FALSE				321	276
-1	u-nitriitti(kval)tykslab.			FALSE				321	276
-1	ns-eosoik			FALSE				40	40
-1	ns-eosvas			FALSE				40	40
-1	ns-neutvas			FALSE				37	37
-1	s-p�lyry			FALSE				211	205
-1	s-ruoat			FALSE				217	217
-1	b-basofiilit			FALSE				897	285
-1	l-promyelosyytti	%	%	FALSE				846	247
-1	l-myelosyytti	%	%	FALSE				846	245
-1	l-metamyelosyytti	%	%	FALSE				845	245
-1	hemoglobiini,tk:ntekemä			FALSE				131	118
-1	ns-mrsavi			FALSE				697	419
-1	ps-mrsavi			FALSE				694	419
-1	sk-mrsavi			FALSE				165	146
-1	glukoosi(gluk.ras0)	mmol/l	mmol/l	FALSE				11	11
-1	glukoosi(gluk.ras2h)	mmol/l	mmol/l	FALSE				11	11
3018251	fp-glukoosi(gluk.ras0)	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	226	215
3016701	fp-glukoosi(gluk.ras2h)	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	225	214
-1	b-aborhn			FALSE				50	45
3040151	cb-glukr	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	107	96
3015024	p-gluk-1h	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	403	262
-1	b-leukosyytit,vieritutkimus			FALSE				97	92
-1	pt-nmus-1			FALSE				102	99
-1	g-etoh-o	promille	promille	FALSE				63	30
-1	b-fuus-qr			FALSE				31	16
-1	bcr/abl-geenienfuusio-rna,t(9:22),(kvant),veri			FALSE				22	7
-1	s-dpteroe	form	form	FALSE				18	17
-1	s-claher	form	form	FALSE				8	7
-1	11659	ug/l	ug/l	FALSE				977	255
3021614	p-rf	u/ml	u/ml	FALSE	iu/ml	Arbitrary Concentration	1	823	727
-1	fs-pth	ng/l	ng/l	FALSE				1065	588
-1	b-varaspr			FALSE				331	157
-1	p-vad			FALSE				47	35
-1	fp-paine			FALSE				29	16
3007821	p-gluk0	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	205	181
-1	allergeeni,pölyerittely(phadiatop)/inhalations	u/ml	u/ml	FALSE				35	35
-1	allergeeni,timotei(siitepöly)/timotej(pollen)g6			FALSE				39	39
-1	allergeeni,pujo(siitepöly)/gråbo(pollen)w6			FALSE				33	33
-1	allergeeni,koivu(siitepöly)/björk(pollen)			FALSE				39	39
-1	allergeeni,koira(hilse)/hund(mjäll)e5			FALSE				42	40
-1	allergeeni,dermatophagoidespteronyssinus(pölypunkki/husdammskvalster)d1			FALSE				39	39
-1	allergeeni,cladosporiumherbarum(home/mögel)m2			FALSE				41	41
-1	allergeeni,kissa(hilse)/katt(mjäll)e1			FALSE				42	40
-1	allergeeni,hevonen(hilse)/häst(mjäll)e3			FALSE				42	40
-1	bakteeri,seulontavirtsasta			FALSE				187	140
-1	-c6-ind			TRUE				23	19
3027475	li-eryt-1			FALSE		Number Concentration		220	207
-1	s-c-defh			FALSE				7	6
-1	pt-syke	times/min	times/min	FALSE				159	146
-1	ts-padlisä			FALSE				48	44
-1	ab-vekapoc			FALSE				69	62
-1	vieritestilaite(epoc)verikaasuanalyysilaskimonäytteestä			FALSE				162	131
-1	p-varmtr			FALSE				104	101
-1	p-varmtt			FALSE				98	97
-1	hoitajiencrp			FALSE				84	75
3022575	s-vzvabg	u/l	u/l	FALSE	miu/ml	Arbitrary Concentration	1	56	54
-1	s-varizella-zostervirus,vasta-aineet,lausunto			FALSE				103	102
-1	p-immunoglobuliinia	g/l	g/l	FALSE				202	179
-1	s-mitokondria,vasta-aineet			FALSE				185	179
-1	s-sileälihas,vasta-aineet			FALSE				154	151
-1	s-maksanautovasta-aineet,immunoblotting-tutkimu			FALSE				17	16
-1	s-pyruvaattidehydrogenaasi,vasta-aineet			FALSE				60	59
-1	s-maksamunuaismikrosomi-1,vasta-aineet			FALSE				60	59
-1	s-maksansytosoliantigeeni-1,vasta-aineet(liver			FALSE				38	37
-1	s-liukoinenmaksa-antigeeni(sla/lp,solublelive			FALSE				38	37
-1	s-pml,vasta-aineet			FALSE				40	39
-1	s-sp100,vasta-aineet			FALSE				41	40
-1	s-gp210,vasta-aineet			FALSE				41	40
-1	-irtosolututkimus			FALSE				90	74
-1	na	pg	pg	FALSE				10	7
-1	eivoitu			FALSE				209	193
-1	s-prl	nmol/l	nmol/l	FALSE				58	55
-1	b-diff			FALSE				144	49
3004119	vb-thb			FALSE		Mass Concentration		280	261
3010517	vb-hb-co			FALSE		Mass fraction		315	293
3038515	vp-gluk			FALSE		Substance Concentration		174	169
3008037	vp-laktaat			FALSE		Substance Concentration		178	173
3041354	vp-k			FALSE		Substance Concentration		176	171
3019550	vp-na			FALSE		Substance Concentration		174	169
3035285	vp-cl			FALSE		Substance Concentration		175	170
3033705	vp-ca-ion			FALSE		Substance Concentration		173	168
-1	provtagn			FALSE				26	25
-1	d-dimer	mg/l	mg/l	FALSE				465	294
-1	trop-t			FALSE				393	264
-1	b-krea-pt			FALSE				124	102
-1	b-egfr-pt			FALSE				117	96
-1	u-odling			FALSE				238	118
-1	pt-näkös			FALSE				112	105
-1	u-erytrosyytitkval			FALSE				365	274
-1	s-tox-abg			FALSE				114	72
3022948	fp-rauta(osat.)	umol/l	umol/l	FALSE	umol/l	Substance Concentration	1	288	228
3005785	s-ck-mbm			TRUE		Mass Concentration		23	22
-1	b-hnpcy-d			FALSE				175	170
3015235	cb-ahco3			TRUE		Substance Concentration		184	128
-1	-povnh			FALSE				1642	360
-1	tilavuus,keräysvirtsa	ml	ml	FALSE				253	207
-1	keräyksenkesto	min	min	FALSE				255	206
-1	epiteelit			TRUE				152	125
3051014	leukosyytit			TRUE		Number Areic (per area)		248	217
-1	u-ds5			FALSE				133	128
-1	p-dnegab			FALSE				165	118
3035544	s-kardabg	u/ml	u/ml	FALSE	u/ml	Arbitrary Concentration	1	83	64
-1	p-tromboplastiiniaika,inr-tulostus,vieritutkimus	inr	inr	FALSE				112	104
-1	pt-spirod			FALSE				39	24
3020460	p-crp-poc			TRUE		Mass Concentration		58	44
-1	b-hemoglobiini-a1c,verestä	mmol/m	mmol/m	FALSE				87	76
3027923	p-c-pept			FALSE		Substance Concentration		212	193
3016502	ab-hbo2sat			TRUE		Mass fraction		215	179
40763571	tffesat			FALSE		Ratio		575	442
-1	u-tbvi			FALSE				550	247
-1	s-alfa-2	%	%	FALSE				11	11
-1	s-gamma	%	%	FALSE				11	11
-1	s-alb	%	%	FALSE				12	12
-1	s-beta-1	%	%	FALSE				11	11
-1	s-beta-2	%	%	FALSE				11	11
-1	s-alfa-1	%	%	FALSE				11	11
-1	s-keli-s			FALSE				505	501
3019977	ap-ph			TRUE		Log molar concentration		39	32
-1	b-rna.kt			FALSE				166	137
-1	pm-sc1100			FALSE				373	359
-1	pm-sc175			FALSE				373	359
-1	s-hmgcrab			FALSE				145	95
-1	fs-tth-terveystarkastuspaketti,laaja			FALSE				17	15
-1	p-fidd(vieri)			FALSE				49	47
-1	kalsium,albumiinikorjattu,plasmasta(huom.alb-pitoisuus)	mmol/l	mmol/l	FALSE				680	520
-1	cv19sekv			FALSE				120	120
3021901	cb-hbo2sat			TRUE		Mass fraction		253	172
3021337	tnlpika	ug/l	ug/l	FALSE	ng/l	Mass Concentration	1000	62	51
3016724	p-hcyst			TRUE		Substance Concentration		198	175
-1	s-sinkki			FALSE				51	46
-1	-infrsvnho			FALSE				173	159
-1	vb-veka+el			FALSE				475	57
-1	vb-lämpöti	°c	°c	FALSE				544	84
-1	fs-lipidit	g/l	g/l	FALSE				160	123
-1	s-ivfseul			FALSE				168	117
-1	fs-kolesteroli/hdl-kolesteroli-suhde			TRUE				67	62
3051593	cb-tt-inrpika			FALSE		Relative time		4842	181
-1	l-ind			TRUE				73	58
-1	b-edta10			FALSE				27	25
-1	p-gluk2h	mmoll/l	mmoll/l	FALSE				169	114
3023103	b-k			TRUE		Substance Concentration		451	321
3019550	b-na			TRUE		Substance Concentration		449	320
40762887	b-krea			TRUE		Substance Concentration		449	319
-1	b-nakkrea			FALSE				423	294
-1	b-sopivuuskoelaskutustavarten			FALSE				256	158
-1	pt-rrkoti			FALSE				209	124
-1	s-vankomysiini	mg/l	mg/l	FALSE				262	52
-1	-bakteeri,laajakirjoistabetalaktamaasiatuottava			FALSE				22	11
3008116	b-keto/pi	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	31	27
-1	b-gluk/pi	mmol/l	mmol/l	FALSE				295	216
-1	s-afsuol2			TRUE				155	144
-1	s-afsuol3			TRUE				156	145
3020013	s-afsuol1			TRUE		Catalytic Concentration		156	146
3045684	s-afmakro			TRUE		Catalytic Concentration		210	197
-1	s-afsuoli			FALSE				181	166
3013742	prealb			TRUE		Mass Concentration		98	95
-1	mmse			FALSE				495	241
-1	cerad			FALSE				262	179
-1	u-tutk-1,eryt			FALSE				1019	285
-1	pt-papa-jo			FALSE				61	60
-1	pt-papa-joukko			FALSE				89	86
-1	hpvnhoj			FALSE				60	60
3000963	b-hb-th	g/l	g/l	FALSE	g/l	Mass Concentration	1	90	60
-1	s-cladhee			TRUE				175	174
-1	s-koivspe			TRUE				67	66
-1	s-pujospe			TRUE				52	52
-1	s-timospe			TRUE				71	70
-1	b-hyytymistekijävjaprotrombiinigeeni,dna-tutkimus			FALSE				61	57
-1	pt-gluk-0	mmol/l	mmol/l	FALSE				272	234
-1	päivvti			FALSE				39	38
-1	s-hebpak			FALSE				8	8
3006184	cb-hb			TRUE		Mass Concentration		435	341
-1	f-rotavirusnukleiinihappo			FALSE				62	54
-1	f-norovirus,nukleiinihappo			FALSE				98	88
-1	b-gluk-vt			TRUE				154	137
-1	ly-lytdiff			FALSE				30	30
-1	s-cora14e			FALSE				41	41
-1	s-caspähe			FALSE				86	84
-1	s-pähkier			FALSE				9	9
40761873	s-rarah1e			FALSE		Arbitrary Concentration		217	212
40761872	s-rarah2e			FALSE		Arbitrary Concentration		227	221
42870531	s-rcora1e			FALSE		Arbitrary Concentration		17	17
3029287	u-solut			TRUE		Number Concentration		23	19
3025245	s-scl70-ab	u/ml	u/ml	FALSE	u/ml	Arbitrary Concentration	1	121	90
3036086	s-jo1ab	u/ml	u/ml	FALSE	u/ml	Arbitrary Concentration	1	157	111
3004410	hba1c-vier	mmol/mol	mmol/mol	FALSE	mmol/mol	Mass fraction	1	100	62
-1	työterveyssuunnitelma			FALSE				39	35
-1	arseeni,epäorgaaninen			FALSE				14	13
-1	nikkeli,virtsa	umol/l	umol/l	FALSE				91	33
-1	u-ni	ug/l	ug/l	FALSE				64	45
3029187	p-pbnp-o	ng/l	ng/l	FALSE	ng/l	Mass Concentration	1	223	165
-1	levyepiteelit	u/field	u/field	FALSE				16	16
-1	granulosyytit	u/field	u/field	FALSE				22	21
-1	puheaudio			FALSE				156	154
-1	u-pbg	umol/l	umol/l	FALSE				248	212
-1	4047sk-pad-if			FALSE				44	42
-1	4184sk-padihot			FALSE				107	94
-1	s-home1er	u/ml	u/ml	FALSE				73	72
-1	crp-pikanäyte	mg/l	mg/l	FALSE				34	26
-1	b-leukdiffpikanäyte	e9/l	e9/l	FALSE				14	13
3046870	s-ttgabg	u/ml	u/ml	FALSE	u/ml	Arbitrary Concentration	1	321	274
-1	cp-ohbutlb	mmol/l	mmol/l	FALSE				245	144
-1	p-puumabo			FALSE				78	67
-1	cp-glukoosi,ihopistosn,vieritestihoitoyksikössä	mmol/l	mmol/l	FALSE				1309	206
-1	f-bakteeri,ulosteenpatogeenienosoitus			FALSE				45	37
-1	p-lupdrvvt	ratio	ratio	FALSE				10	10
-1	p-lupakptt	ratio	ratio	FALSE				10	10
-1	cb-verikaasuanalyysi,perus			FALSE				106	69
-1	tromboplastiiniaika,plasmasta	%	%	FALSE				56	43
-1	p-sytomegalovirus,nukleiinihappo(kvant)			FALSE				125	48
-1	b-leukosyytit,erittelylaskentamikroskoopilla,verestä			FALSE				138	48
-1	s-hepatiittiavirus,igmvasta-aineet(pyydäs-ha			FALSE				9	9
-1	hepatiittiavirus,vasta-aineet,seerumista			FALSE				31	30
-1	p-sytomegalovirus,nukleiinihappo(kvant)	iu/ml	iu/ml	FALSE				29	8
-1	p-supar	ug/l	ug/l	FALSE				351	287
-1	miehentpak			FALSE				21	21
-1	p-talteen.kttutkimusnäytteille			FALSE				228	135
3020460	crp(vo.hoitaja)	mg/l	mg/l	FALSE	mg/l	Mass Concentration	1	134	91
3020460	p-crp-vt			TRUE		Mass Concentration		729	425
-1	f-hhb-ox3			FALSE				141	127
40759040	s-c-peptidi1haterianjäkeen	nmol/l	nmol/l	FALSE	nmol/l	Substance Concentration	1	57	47
-1	s-hernee			FALSE				23	23
-1	ps-strvi-o			FALSE				21	18
-1	bb-pcr			FALSE				95	95
-1	mittaustulos(nmol/l)			TRUE				81	72
-1	sy-syto			FALSE				70	68
-1	nu-gluk	mmol/12h	mmol/12h	FALSE				17	16
-1	pika-crptyöterveysasemalla			FALSE				250	116
-1	21794			FALSE				149	144
-1	s-hasspäe	u/ml	u/ml	FALSE				474	453
-1	-bakt-vi			FALSE				15	13
3035062	s-maksa-1	u/l	u/l	FALSE	u/l	Catalytic Concentration	1	115	104
3036185	s-maksa-2	u/l	u/l	FALSE	u/l	Catalytic Concentration	1	110	99
3001467	s-luust	u/l	u/l	FALSE	u/l	Catalytic Concentration	1	100	91
3020013	s-suoli	u/l	u/l	FALSE	u/l	Catalytic Concentration	1	115	104
-1	b-pvk	e9/l	e9/l	FALSE				39	31
-1	s-viseabg			TRUE				218	153
-1	solut,virtsa			FALSE				324	247
-1	p-fibriinind-dimeerit			FALSE				158	151
-1	pt-ekg,12kytkentäälevossa(k-pks:n)(ko)			FALSE				272	172
3025839	triglyseriditplasmasta,paastotila(ko)	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	103	100
-1	p-hsvnho			FALSE				81	76
-1	u-kemseul,osatutkimus1881			FALSE				73	53
-1	23266			FALSE				132	82
-1	23267			FALSE				132	82
-1	23268			FALSE				132	82
-1	23269			FALSE				132	82
-1	23270			FALSE				132	82
-1	23271			FALSE				132	82
-1	23272			FALSE				133	83
-1	mycobacteriumtuberculosis-herkistyn.solut,tb1antigeeni			FALSE				171	164
-1	mycobacteriumtuberculosis-herkistyn.solut,tb2antigeeni			FALSE				171	164
-1	vb-he-tase,vb-beecf	mmol/l	mmol/l	FALSE				202	152
-1	vb-he-tase,vb-hb			FALSE				233	176
3010144	sy-eryt			TRUE		Number Concentration		222	208
3013166	sy-neut			TRUE		Number Fraction		92	86
3000475	sy-leukmuu			TRUE		Number Concentration		83	79
3003329	sy-ly			TRUE		Number Fraction		103	97
-1	p-troponiinit:nosoituskoe			FALSE				460	386
-1	s-aldosteroni	pmol/l	pmol/l	FALSE				86	77
3011985	fp-reniini,konsentraatio	mu/l	mu/l	FALSE	mu/l	Arbitrary Concentration	1	275	179
-1	-extem/ct	s	s	FALSE				236	144
-1	-extem/cft	s	s	FALSE				236	144
-1	-extem/mcf	mm	mm	FALSE				236	144
-1	-extem/a5	mm	mm	FALSE				236	144
-1	-extem/a10	mm	mm	FALSE				236	144
-1	-extem/a15	mm	mm	FALSE				236	144
