ABBR	UNIT	TOT_COUNT	FRACTION_VALID	DECILE	VALUE
s-amokse	u/ml	30	1.0	0.4	0.02
s-amokse	u/ml	30	1.0	0.5	0.02
s-amokse	u/ml	30	1.0	0.6	0.02
s-amokse	u/ml	30	1.0	0.7	0.03
s-amokse	u/ml	30	1.0	0.8	0.03
s-amokse	u/ml	30	1.0	0.9	0.06
s-ampi5e	u/ml	5	1.0	0.0	0.0
s-ampi5e	u/ml	5	1.0	0.1	0.0
s-ampi5e	u/ml	5	1.0	0.2	0.0
s-ampi5e	u/ml	5	1.0	0.3	0.0
s-ampi5e	u/ml	5	1.0	0.4	0.01
s-ampi5e	u/ml	5	1.0	0.5	0.01
s-ampi5e	u/ml	5	1.0	0.6	0.01
s-ampi5e	u/ml	5	1.0	0.7	0.01
s-ampi5e	u/ml	5	1.0	0.8	0.01
s-ampi5e	u/ml	5	1.0	0.9	0.02
s-ampise	u/ml	10	1.0	0.0	0.01
s-ampise	u/ml	10	1.0	0.1	0.01
s-ampise	u/ml	10	1.0	0.2	0.01
s-ampise	u/ml	10	1.0	0.3	0.01
s-ampise	u/ml	10	1.0	0.4	0.02
s-ampise	u/ml	10	1.0	0.5	0.02
s-ampise	u/ml	10	1.0	0.6	0.02
s-ampise	u/ml	10	1.0	0.7	0.02
s-ampise	u/ml	10	1.0	0.8	0.02
s-ampise	u/ml	10	1.0	0.9	0.02
s-ampmyre	u/ml	49	1.0	0.0	0.0
s-ampmyre	u/ml	49	1.0	0.1	0.0
s-ampmyre	u/ml	49	1.0	0.2	0.01
s-ampmyre	u/ml	49	1.0	0.3	0.01
s-ampmyre	u/ml	49	1.0	0.4	0.01
s-ampmyre	u/ml	49	1.0	0.5	0.02
s-ampmyre	u/ml	49	1.0	0.6	0.02
s-ampmyre	u/ml	49	1.0	0.7	0.04
s-ampmyre	u/ml	49	1.0	0.8	0.06
s-ampmyre	u/ml	49	1.0	0.9	0.11
s-ampmyrke	u/ml	1	1.0	0.0	0.01
s-ampmyrke	u/ml	1	1.0	0.1	0.01
s-ampmyrke	u/ml	1	1.0	0.2	0.01
s-ampmyrke	u/ml	1	1.0	0.3	0.01
s-ampmyrke	u/ml	1	1.0	0.4	0.01
s-ampmyrke	u/ml	1	1.0	0.5	0.01
s-ampmyrke	u/ml	1	1.0	0.6	0.01
s-ampmyrke	u/ml	1	1.0	0.7	0.01
s-ampmyrke	u/ml	1	1.0	0.8	0.01
s-ampmyrke	u/ml	1	1.0	0.9	0.01
s-amyl	u/l	4274	1.0	0.0	11.0
s-amyl	u/l	4274	1.0	0.1	33.0
s-amyl	u/l	4274	1.0	0.2	40.0
s-amyl	u/l	4274	1.0	0.3	45.0
s-amyl	u/l	4274	1.0	0.4	50.0
s-amyl	u/l	4274	1.0	0.5	54.0
s-amyl	u/l	4274	1.0	0.6	59.0
s-amyl	u/l	4274	1.0	0.7	66.0
s-amyl	u/l	4274	1.0	0.8	73.0
s-amyl	u/l	4274	1.0	0.9	87.0
s-amyl-s	u/l	3	1.0	0.0	17.0
s-amyl-s	u/l	3	1.0	0.1	17.0
s-amyl-s	u/l	3	1.0	0.2	17.0
s-amyl-s	u/l	3	1.0	0.3	17.0
s-amyl-s	u/l	3	1.0	0.4	17.0
s-amyl-s	u/l	3	1.0	0.5	17.0
s-amyl-s	u/l	3	1.0	0.6	17.0
s-amyl-s	u/l	3	1.0	0.7	17.0
s-amyl-s	u/l	3	1.0	0.8	17.0
s-amyl-s	u/l	3	1.0	0.9	17.0
s-amylaasi	u/l	1	1.0	0.0	50.0
s-amylaasi	u/l	1	1.0	0.1	50.0
s-amylaasi	u/l	1	1.0	0.2	50.0
s-amylaasi	u/l	1	1.0	0.3	50.0
s-amylaasi	u/l	1	1.0	0.4	50.0
s-amylaasi	u/l	1	1.0	0.5	50.0
s-amylaasi	u/l	1	1.0	0.6	50.0
s-amylaasi	u/l	1	1.0	0.7	50.0
s-amylaasi	u/l	1	1.0	0.8	50.0
s-amylaasi	u/l	1	1.0	0.9	50.0
s-amylp	u/l	56	1.0	0.0	5.0
s-amylp	u/l	56	1.0	0.1	15.5
s-amylp	u/l	56	1.0	0.2	20.0
s-amylp	u/l	56	1.0	0.3	24.5
s-amylp	u/l	56	1.0	0.4	27.0
s-amylp	u/l	56	1.0	0.5	30.0
s-amylp	u/l	56	1.0	0.6	34.0
s-amylp	u/l	56	1.0	0.7	46.0
s-amylp	u/l	56	1.0	0.8	55.0
s-amylp	u/l	56	1.0	0.9	59.0
s-amyls	u/l	36	1.0	0.0	7.0
s-amyls	u/l	36	1.0	0.1	12.0
s-amyls	u/l	36	1.0	0.2	17.0
s-amyls	u/l	36	1.0	0.3	20.0
s-amyls	u/l	36	1.0	0.4	23.0
s-amyls	u/l	36	1.0	0.5	26.0
s-amyls	u/l	36	1.0	0.6	33.0
s-amyls	u/l	36	1.0	0.7	36.0
s-amyls	u/l	36	1.0	0.8	42.0
s-amyls	u/l	36	1.0	0.9	45.5
s-anca-c	titre	8	1.0	0.0	20.0
s-anca-c	titre	8	1.0	0.1	20.0
s-anca-c	titre	8	1.0	0.2	28.0
s-anca-c	titre	8	1.0	0.3	40.0
s-anca-c	titre	8	1.0	0.4	40.0
s-anca-c	titre	8	1.0	0.5	40.0
s-anca-c	titre	8	1.0	0.6	48.0
s-anca-c	titre	8	1.0	0.7	76.0
s-anca-c	titre	8	1.0	0.8	80.0
s-anca-c	titre	8	1.0	0.9	104.0
s-anca-p	titre	28	1.0	0.0	40.0
s-anca-p	titre	28	1.0	0.1	40.0
s-anca-p	titre	28	1.0	0.2	40.0
s-anca-p	titre	28	1.0	0.3	80.0
s-anca-p	titre	28	1.0	0.4	144.0
s-anca-p	titre	28	1.0	0.5	160.0
s-anca-p	titre	28	1.0	0.6	160.0
s-anca-p	titre	28	1.0	0.7	160.0
s-anca-p	titre	28	1.0	0.8	320.0
s-anca-p	titre	28	1.0	0.9	640.0
s-antitry	g/l	2291	1.0	0.0	0.2
s-antitry	g/l	2291	1.0	0.1	1.1
s-antitry	g/l	2291	1.0	0.2	1.2
s-antitry	g/l	2291	1.0	0.3	1.3
s-antitry	g/l	2291	1.0	0.4	1.36
s-antitry	g/l	2291	1.0	0.5	1.4
s-antitry	g/l	2291	1.0	0.6	1.5
s-antitry	g/l	2291	1.0	0.7	1.6
s-antitry	g/l	2291	1.0	0.8	1.7
s-antitry	g/l	2291	1.0	0.9	1.95
s-apim10e	u/ml	26	1.0	0.0	0.0
s-apim10e	u/ml	26	1.0	0.1	0.0
s-apim10e	u/ml	26	1.0	0.2	0.0
s-apim10e	u/ml	26	1.0	0.3	0.0
s-apim10e	u/ml	26	1.0	0.4	0.01
s-apim10e	u/ml	26	1.0	0.5	0.01
s-apim10e	u/ml	26	1.0	0.6	0.01
s-apim10e	u/ml	26	1.0	0.7	0.01
s-apim10e	u/ml	26	1.0	0.8	0.01
s-apim10e	u/ml	26	1.0	0.9	0.02
s-appelse	form	2	1.0	0.0	0.0
s-appelse	form	2	1.0	0.1	0.0
s-appelse	form	2	1.0	0.2	0.0
s-appelse	form	2	1.0	0.3	0.0
s-appelse	form	2	1.0	0.4	0.0
s-appelse	form	2	1.0	0.5	0.0
s-appelse	form	2	1.0	0.6	0.0
s-appelse	form	2	1.0	0.7	0.0
s-appelse	form	2	1.0	0.8	0.0
s-appelse	form	2	1.0	0.9	0.0
s-appelse	u/ml	24	1.0	0.0	0.0
s-appelse	u/ml	24	1.0	0.1	0.0
s-appelse	u/ml	24	1.0	0.2	0.0
s-appelse	u/ml	24	1.0	0.3	0.0
s-appelse	u/ml	24	1.0	0.4	0.0
s-appelse	u/ml	24	1.0	0.5	0.0
s-appelse	u/ml	24	1.0	0.6	0.01
s-appelse	u/ml	24	1.0	0.7	0.01
s-appelse	u/ml	24	1.0	0.8	0.01
s-appelse	u/ml	24	1.0	0.9	0.02
s-aprikoe	u/ml	2	1.0	0.0	0.0
s-aprikoe	u/ml	2	1.0	0.1	0.0
s-aprikoe	u/ml	2	1.0	0.2	0.0
s-aprikoe	u/ml	2	1.0	0.3	0.0
s-aprikoe	u/ml	2	1.0	0.4	0.0
s-aprikoe	u/ml	2	1.0	0.5	0.0
s-aprikoe	u/ml	2	1.0	0.6	0.01
s-aprikoe	u/ml	2	1.0	0.7	0.01
s-aprikoe	u/ml	2	1.0	0.8	0.01
s-aprikoe	u/ml	2	1.0	0.9	0.01
s-arabike	u/ml	1	1.0	0.0	0.0
s-arabike	u/ml	1	1.0	0.1	0.0
s-arabike	u/ml	1	1.0	0.2	0.0
s-arabike	u/ml	1	1.0	0.3	0.0
s-arabike	u/ml	1	1.0	0.4	0.0
s-arabike	u/ml	1	1.0	0.5	0.0
s-arabike	u/ml	1	1.0	0.6	0.0
s-arabike	u/ml	1	1.0	0.7	0.0
s-arabike	u/ml	1	1.0	0.8	0.0
s-arabike	u/ml	1	1.0	0.9	0.0
s-aripi	nmol/l	10	1.0	0.0	172.0
s-aripi	nmol/l	10	1.0	0.1	237.7
s-aripi	nmol/l	10	1.0	0.2	245.0
s-aripi	nmol/l	10	1.0	0.3	282.8
s-aripi	nmol/l	10	1.0	0.4	335.0
s-aripi	nmol/l	10	1.0	0.5	359.0
s-aripi	nmol/l	10	1.0	0.6	372.2
s-aripi	nmol/l	10	1.0	0.7	425.6
s-aripi	nmol/l	10	1.0	0.8	504.0
s-aripi	nmol/l	10	1.0	0.9	511.6
s-aripipr	µg/l	2	1.0	0.0	128.0
s-aripipr	µg/l	2	1.0	0.1	131.1
s-aripipr	µg/l	2	1.0	0.2	134.2
s-aripipr	µg/l	2	1.0	0.3	137.3
s-aripipr	µg/l	2	1.0	0.4	140.4
s-aripipr	µg/l	2	1.0	0.5	143.5
s-aripipr	µg/l	2	1.0	0.6	146.6
s-aripipr	µg/l	2	1.0	0.7	149.7
s-aripipr	µg/l	2	1.0	0.8	152.8
s-aripipr	µg/l	2	1.0	0.9	155.9
s-asat	iu/l	124	1.0	0.0	13.0
s-asat	iu/l	124	1.0	0.1	17.0
s-asat	iu/l	124	1.0	0.2	18.0
s-asat	iu/l	124	1.0	0.3	20.0
s-asat	iu/l	124	1.0	0.4	22.0
s-asat	iu/l	124	1.0	0.5	24.0
s-asat	iu/l	124	1.0	0.6	26.0
s-asat	iu/l	124	1.0	0.7	28.0
s-asat	iu/l	124	1.0	0.8	30.4
s-asat	iu/l	124	1.0	0.9	35.7
s-asat	u/l	12616	1.0	0.0	9.0
s-asat	u/l	12616	1.0	0.1	18.0
s-asat	u/l	12616	1.0	0.2	20.0
s-asat	u/l	12616	1.0	0.3	22.0
s-asat	u/l	12616	1.0	0.4	24.0
s-asat	u/l	12616	1.0	0.5	26.0
s-asat	u/l	12616	1.0	0.6	28.0
s-asat	u/l	12616	1.0	0.7	31.0
s-asat	u/l	12616	1.0	0.8	36.0
s-asat	u/l	12616	1.0	0.9	47.0
s-asca-aba	u/ml	3	1.0	0.0	8.0
s-asca-aba	u/ml	3	1.0	0.1	8.0
s-asca-aba	u/ml	3	1.0	0.2	8.0
s-asca-aba	u/ml	3	1.0	0.3	8.0
s-asca-aba	u/ml	3	1.0	0.4	8.0
s-asca-aba	u/ml	3	1.0	0.5	8.0
s-asca-aba	u/ml	3	1.0	0.6	8.4
s-asca-aba	u/ml	3	1.0	0.7	8.8
s-asca-aba	u/ml	3	1.0	0.8	9.2
s-asca-aba	u/ml	3	1.0	0.9	9.6
s-asca-abg	u/ml	3	1.0	0.0	8.0
s-asca-abg	u/ml	3	1.0	0.1	8.0
s-asca-abg	u/ml	3	1.0	0.2	8.0
s-asca-abg	u/ml	3	1.0	0.3	8.0
s-asca-abg	u/ml	3	1.0	0.4	8.0
s-asca-abg	u/ml	3	1.0	0.5	8.0
s-asca-abg	u/ml	3	1.0	0.6	8.0
s-asca-abg	u/ml	3	1.0	0.7	8.0
s-asca-abg	u/ml	3	1.0	0.8	8.0
s-asca-abg	u/ml	3	1.0	0.9	8.0
s-ascaba	u/ml	7	1.0	0.0	10.0
s-ascaba	u/ml	7	1.0	0.1	10.0
s-ascaba	u/ml	7	1.0	0.2	10.6
s-ascaba	u/ml	7	1.0	0.3	12.4
s-ascaba	u/ml	7	1.0	0.4	13.8
s-ascaba	u/ml	7	1.0	0.5	15.0
s-ascaba	u/ml	7	1.0	0.6	16.2
s-ascaba	u/ml	7	1.0	0.7	17.6
s-ascaba	u/ml	7	1.0	0.8	19.4
s-ascaba	u/ml	7	1.0	0.9	21.2
s-ascabg	u/ml	14	1.0	0.0	7.0
s-ascabg	u/ml	14	1.0	0.1	8.0
s-ascabg	u/ml	14	1.0	0.2	8.0
s-ascabg	u/ml	14	1.0	0.3	8.0
s-ascabg	u/ml	14	1.0	0.4	8.2
s-ascabg	u/ml	14	1.0	0.5	10.0
s-ascabg	u/ml	14	1.0	0.6	11.0
s-ascabg	u/ml	14	1.0	0.7	12.2
s-ascabg	u/ml	14	1.0	0.8	14.8
s-ascabg	u/ml	14	1.0	0.9	16.7
s-asetoni	mmol/l	7	1.0	0.0	2.1
s-asetoni	mmol/l	7	1.0	0.1	2.4
s-asetoni	mmol/l	7	1.0	0.2	2.6
s-asetoni	mmol/l	7	1.0	0.3	2.6
s-asetoni	mmol/l	7	1.0	0.4	5.96
s-asetoni	mmol/l	7	1.0	0.5	11.0
s-asetoni	mmol/l	7	1.0	0.6	11.0
s-asetoni	mmol/l	7	1.0	0.7	11.8
s-asetoni	mmol/l	7	1.0	0.8	14.2
s-asetoni	mmol/l	7	1.0	0.9	15.0
s-asfuabe	u/ml	1	1.0	0.0	0.03
s-asfuabe	u/ml	1	1.0	0.1	0.03
s-asfuabe	u/ml	1	1.0	0.2	0.03
s-asfuabe	u/ml	1	1.0	0.3	0.03
s-asfuabe	u/ml	1	1.0	0.4	0.03
s-asfuabe	u/ml	1	1.0	0.5	0.03
s-asfuabe	u/ml	1	1.0	0.6	0.03
s-asfuabe	u/ml	1	1.0	0.7	0.03
s-asfuabe	u/ml	1	1.0	0.8	0.03
s-asfuabe	u/ml	1	1.0	0.9	0.03
s-asiroe	u/ml	59	1.0	0.0	0.0
s-asiroe	u/ml	59	1.0	0.1	0.0
s-asiroe	u/ml	59	1.0	0.2	0.0
s-asiroe	u/ml	59	1.0	0.3	0.0
s-asiroe	u/ml	59	1.0	0.4	0.0
s-asiroe	u/ml	59	1.0	0.5	0.0
s-asiroe	u/ml	59	1.0	0.6	0.0
s-asiroe	u/ml	59	1.0	0.7	0.01
s-asiroe	u/ml	59	1.0	0.8	0.01
s-asiroe	u/ml	59	1.0	0.9	0.03
s-aspartaattiaminotransferaasi	u/l	437	1.0	0.0	13.0
s-aspartaattiaminotransferaasi	u/l	437	1.0	0.1	18.0
s-aspartaattiaminotransferaasi	u/l	437	1.0	0.2	20.0
s-aspartaattiaminotransferaasi	u/l	437	1.0	0.3	22.0
s-aspartaattiaminotransferaasi	u/l	437	1.0	0.4	23.0
s-aspartaattiaminotransferaasi	u/l	437	1.0	0.5	25.0
s-aspartaattiaminotransferaasi	u/l	437	1.0	0.6	26.0
s-aspartaattiaminotransferaasi	u/l	437	1.0	0.7	28.0
s-aspartaattiaminotransferaasi	u/l	437	1.0	0.8	31.8
s-aspartaattiaminotransferaasi	u/l	437	1.0	0.9	37.0
s-aspeag	index	2	1.0	0.0	0.5
s-aspeag	index	2	1.0	0.1	0.58
s-aspeag	index	2	1.0	0.2	0.66
s-aspeag	index	2	1.0	0.3	0.74
s-aspeag	index	2	1.0	0.4	0.82
s-aspeag	index	2	1.0	0.5	0.9
s-aspeag	index	2	1.0	0.6	0.98
s-aspeag	index	2	1.0	0.7	1.06
s-aspeag	index	2	1.0	0.8	1.14
s-aspeag	index	2	1.0	0.9	1.22
s-aspflae	u/ml	1	1.0	0.0	0.01
s-aspflae	u/ml	1	1.0	0.1	0.01
s-aspflae	u/ml	1	1.0	0.2	0.01
s-aspflae	u/ml	1	1.0	0.3	0.01
s-aspflae	u/ml	1	1.0	0.4	0.01
s-aspflae	u/ml	1	1.0	0.5	0.01
s-aspflae	u/ml	1	1.0	0.6	0.01
s-aspflae	u/ml	1	1.0	0.7	0.01
s-aspflae	u/ml	1	1.0	0.8	0.01
s-aspflae	u/ml	1	1.0	0.9	0.01
s-aspfume	u/ml	479	1.0	0.0	0.0
s-aspfume	u/ml	479	1.0	0.1	0.0
s-aspfume	u/ml	479	1.0	0.2	0.01
s-aspfume	u/ml	479	1.0	0.3	0.01
s-aspfume	u/ml	479	1.0	0.4	0.01
s-aspfume	u/ml	479	1.0	0.5	0.02
s-aspfume	u/ml	479	1.0	0.6	0.02
s-aspfume	u/ml	479	1.0	0.7	0.03
s-aspfume	u/ml	479	1.0	0.8	0.06
s-aspfume	u/ml	479	1.0	0.9	0.14
s-aspfumg	mg/l	3	1.0	0.0	11.8
s-aspfumg	mg/l	3	1.0	0.1	17.38
s-aspfumg	mg/l	3	1.0	0.2	22.96
s-aspfumg	mg/l	3	1.0	0.3	28.54
s-aspfumg	mg/l	3	1.0	0.4	34.12
s-aspfumg	mg/l	3	1.0	0.5	39.7
s-aspfumg	mg/l	3	1.0	0.6	39.7
s-aspfumg	mg/l	3	1.0	0.7	39.7
s-aspfumg	mg/l	3	1.0	0.8	39.7
s-aspfumg	mg/l	3	1.0	0.9	39.7
s-aspvere	u/ml	48	1.0	0.0	0.0
s-aspvere	u/ml	48	1.0	0.1	0.0
s-aspvere	u/ml	48	1.0	0.2	0.0
s-aspvere	u/ml	48	1.0	0.3	0.0
s-aspvere	u/ml	48	1.0	0.4	0.0
s-aspvere	u/ml	48	1.0	0.5	0.01
s-aspvere	u/ml	48	1.0	0.6	0.01
s-aspvere	u/ml	48	1.0	0.7	0.01
s-aspvere	u/ml	48	1.0	0.8	0.01
s-aspvere	u/ml	48	1.0	0.9	0.02
s-ast	iu/ml	493	1.0	0.0	21.0
s-ast	iu/ml	493	1.0	0.1	54.0
s-ast	iu/ml	493	1.0	0.2	66.0
s-ast	iu/ml	493	1.0	0.3	77.0
s-ast	iu/ml	493	1.0	0.4	91.0
s-ast	iu/ml	493	1.0	0.5	107.0
s-ast	iu/ml	493	1.0	0.6	125.2
s-ast	iu/ml	493	1.0	0.7	152.4
s-ast	iu/ml	493	1.0	0.8	186.6
s-ast	iu/ml	493	1.0	0.9	233.0
s-ast	u/ml	141	1.0	0.0	20.0
s-ast	u/ml	141	1.0	0.1	25.0
s-ast	u/ml	141	1.0	0.2	37.0
s-ast	u/ml	141	1.0	0.3	45.0
s-ast	u/ml	141	1.0	0.4	55.0
s-ast	u/ml	141	1.0	0.5	66.0
s-ast	u/ml	141	1.0	0.6	79.0
s-ast	u/ml	141	1.0	0.7	98.0
s-ast	u/ml	141	1.0	0.8	119.0
s-ast	u/ml	141	1.0	0.9	169.0
s-asta	iu/ml	86	1.0	0.0	2.0
s-asta	iu/ml	86	1.0	0.1	2.0
s-asta	iu/ml	86	1.0	0.2	2.0
s-asta	iu/ml	86	1.0	0.3	2.0
s-asta	iu/ml	86	1.0	0.4	3.0
s-asta	iu/ml	86	1.0	0.5	3.0
s-asta	iu/ml	86	1.0	0.6	4.0
s-asta	iu/ml	86	1.0	0.7	5.0
s-asta	iu/ml	86	1.0	0.8	5.0
s-asta	iu/ml	86	1.0	0.9	6.5
s-asta	u/ml	9	1.0	0.0	2.0
s-asta	u/ml	9	1.0	0.1	2.0
s-asta	u/ml	9	1.0	0.2	2.0
s-asta	u/ml	9	1.0	0.3	2.0
s-asta	u/ml	9	1.0	0.4	2.0
s-asta	u/ml	9	1.0	0.5	2.0
s-asta	u/ml	9	1.0	0.6	2.0
s-asta	u/ml	9	1.0	0.7	3.2
s-asta	u/ml	9	1.0	0.8	4.0
s-asta	u/ml	9	1.0	0.9	4.8
s-asveabe	u/ml	5	1.0	0.0	0.0
s-asveabe	u/ml	5	1.0	0.1	0.0
s-asveabe	u/ml	5	1.0	0.2	0.0
s-asveabe	u/ml	5	1.0	0.3	0.0
s-asveabe	u/ml	5	1.0	0.4	0.01
s-asveabe	u/ml	5	1.0	0.5	0.01
s-asveabe	u/ml	5	1.0	0.6	0.01
s-asveabe	u/ml	5	1.0	0.7	0.01
s-asveabe	u/ml	5	1.0	0.8	0.01
s-asveabe	u/ml	5	1.0	0.9	0.02
s-aukusie	u/ml	5	1.0	0.0	0.02
s-aukusie	u/ml	5	1.0	0.1	0.02
s-aukusie	u/ml	5	1.0	0.2	0.02
s-aukusie	u/ml	5	1.0	0.3	0.02
s-aukusie	u/ml	5	1.0	0.4	0.03
s-aukusie	u/ml	5	1.0	0.5	0.03
s-aukusie	u/ml	5	1.0	0.6	0.03
s-aukusie	u/ml	5	1.0	0.7	0.04
s-aukusie	u/ml	5	1.0	0.8	0.04
s-aukusie	u/ml	5	1.0	0.9	0.04
s-aurpule	u/ml	10	1.0	0.0	0.0
s-aurpule	u/ml	10	1.0	0.1	0.01
s-aurpule	u/ml	10	1.0	0.2	0.01
s-aurpule	u/ml	10	1.0	0.3	0.01
s-aurpule	u/ml	10	1.0	0.4	0.01
s-aurpule	u/ml	10	1.0	0.5	0.01
s-aurpule	u/ml	10	1.0	0.6	0.01
s-aurpule	u/ml	10	1.0	0.7	0.01
s-aurpule	u/ml	10	1.0	0.8	0.01
s-aurpule	u/ml	10	1.0	0.9	0.01
s-aurpulg	mg/l	1	1.0	0.0	2.7
s-aurpulg	mg/l	1	1.0	0.1	2.7
s-aurpulg	mg/l	1	1.0	0.2	2.7
s-aurpulg	mg/l	1	1.0	0.3	2.7
s-aurpulg	mg/l	1	1.0	0.4	2.7
s-aurpulg	mg/l	1	1.0	0.5	2.7
s-aurpulg	mg/l	1	1.0	0.6	2.7
s-aurpulg	mg/l	1	1.0	0.7	2.7
s-aurpulg	mg/l	1	1.0	0.8	2.7
s-aurpulg	mg/l	1	1.0	0.9	2.7
s-avocade	u/ml	2	1.0	0.0	0.01
s-avocade	u/ml	2	1.0	0.1	0.01
s-avocade	u/ml	2	1.0	0.2	0.01
s-avocade	u/ml	2	1.0	0.3	0.01
s-avocade	u/ml	2	1.0	0.4	0.01
s-avocade	u/ml	2	1.0	0.5	0.01
s-avocade	u/ml	2	1.0	0.6	0.01
s-avocade	u/ml	2	1.0	0.7	0.01
s-avocade	u/ml	2	1.0	0.8	0.01
s-avocade	u/ml	2	1.0	0.9	0.01
s-b12-akt	pmol/l	4304	1.0	0.0	13.0
s-b12-akt	pmol/l	4304	1.0	0.1	62.0
s-b12-akt	pmol/l	4304	1.0	0.2	78.0
s-b12-akt	pmol/l	4304	1.0	0.3	92.0
s-b12-akt	pmol/l	4304	1.0	0.4	104.0
s-b12-akt	pmol/l	4304	1.0	0.5	117.0
s-b12-akt	pmol/l	4304	1.0	0.6	133.0
s-b12-akt	pmol/l	4304	1.0	0.7	147.0
s-b12-akt	pmol/l	4304	1.0	0.8	169.0
s-b12-akt	pmol/l	4304	1.0	0.9	207.0
s-b12-tc2	pmol/l	67685	1.0	0.0	1.0
s-b12-tc2	pmol/l	67685	1.0	0.1	50.0
s-b12-tc2	pmol/l	67685	1.0	0.2	63.4
s-b12-tc2	pmol/l	67685	1.0	0.3	74.0
s-b12-tc2	pmol/l	67685	1.0	0.4	84.0
s-b12-tc2	pmol/l	67685	1.0	0.5	93.0
s-b12-tc2	pmol/l	67685	1.0	0.6	102.0
s-b12-tc2	pmol/l	67685	1.0	0.7	111.8
s-b12-tc2	pmol/l	67685	1.0	0.8	121.0
s-b12-tc2	pmol/l	67685	1.0	0.9	134.0
s-b12-vit	pmol/l	41922	1.0	0.0	39.0
s-b12-vit	pmol/l	41922	1.0	0.1	225.0
s-b12-vit	pmol/l	41922	1.0	0.2	274.0
s-b12-vit	pmol/l	41922	1.0	0.3	313.0
s-b12-vit	pmol/l	41922	1.0	0.4	351.0
s-b12-vit	pmol/l	41922	1.0	0.5	392.0
s-b12-vit	pmol/l	41922	1.0	0.6	436.0
s-b12-vit	pmol/l	41922	1.0	0.7	492.0
s-b12-vit	pmol/l	41922	1.0	0.8	570.0
s-b12-vit	pmol/l	41922	1.0	0.9	710.0
s-b12-vitamiini	pmol/l	38	1.0	0.0	218.0
s-b12-vitamiini	pmol/l	38	1.0	0.1	258.0
s-b12-vitamiini	pmol/l	38	1.0	0.2	280.0
s-b12-vitamiini	pmol/l	38	1.0	0.3	289.9
s-b12-vitamiini	pmol/l	38	1.0	0.4	327.4
s-b12-vitamiini	pmol/l	38	1.0	0.5	342.0
s-b12-vitamiini	pmol/l	38	1.0	0.6	365.2
s-b12-vitamiini	pmol/l	38	1.0	0.7	384.8
s-b12-vitamiini	pmol/l	38	1.0	0.8	396.8
s-b12-vitamiini	pmol/l	38	1.0	0.9	442.0
s-b12-vitamiini(ko)	pmol/l	9	1.0	0.0	291.0
s-b12-vitamiini(ko)	pmol/l	9	1.0	0.1	291.0
s-b12-vitamiini(ko)	pmol/l	9	1.0	0.2	301.2
s-b12-vitamiini(ko)	pmol/l	9	1.0	0.3	328.4
s-b12-vitamiini(ko)	pmol/l	9	1.0	0.4	361.8
s-b12-vitamiini(ko)	pmol/l	9	1.0	0.5	373.0
s-b12-vitamiini(ko)	pmol/l	9	1.0	0.6	373.0
s-b12-vitamiini(ko)	pmol/l	9	1.0	0.7	392.2
s-b12-vitamiini(ko)	pmol/l	9	1.0	0.8	406.6
s-b12-vitamiini(ko)	pmol/l	9	1.0	0.9	422.4
s-b12vit	pmol/l	13	1.0	0.0	197.0
s-b12vit	pmol/l	13	1.0	0.1	225.0
s-b12vit	pmol/l	13	1.0	0.2	227.4
s-b12vit	pmol/l	13	1.0	0.3	232.8
s-b12vit	pmol/l	13	1.0	0.4	238.0
s-b12vit	pmol/l	13	1.0	0.5	244.0
s-b12vit	pmol/l	13	1.0	0.6	264.0
s-b12vit	pmol/l	13	1.0	0.7	289.2
s-b12vit	pmol/l	13	1.0	0.8	291.0
s-b12vit	pmol/l	13	1.0	0.9	303.0
s-b1glob	g/l	868	1.0	0.0	2.3
s-b1glob	g/l	868	1.0	0.1	3.5
s-b1glob	g/l	868	1.0	0.2	3.8
s-b1glob	g/l	868	1.0	0.3	4.0
s-b1glob	g/l	868	1.0	0.4	4.2
s-b1glob	g/l	868	1.0	0.5	4.3
s-b1glob	g/l	868	1.0	0.6	4.5
s-b1glob	g/l	868	1.0	0.7	4.7
s-b1glob	g/l	868	1.0	0.8	5.0
s-b1glob	g/l	868	1.0	0.9	5.4
s-b2glob	g/l	916	1.0	0.0	1.0
s-b2glob	g/l	916	1.0	0.1	1.8
s-b2glob	g/l	916	1.0	0.2	2.1
s-b2glob	g/l	916	1.0	0.3	2.3
s-b2glob	g/l	916	1.0	0.4	2.6
s-b2glob	g/l	916	1.0	0.5	2.8
s-b2glob	g/l	916	1.0	0.6	3.2
s-b2glob	g/l	916	1.0	0.7	3.5
s-b2glob	g/l	916	1.0	0.8	4.0
s-b2glob	g/l	916	1.0	0.9	4.7
s-b2gpabg	sgu	14	1.0	0.0	4.0
s-b2gpabg	sgu	14	1.0	0.1	4.3
s-b2gpabg	sgu	14	1.0	0.2	5.0
s-b2gpabg	sgu	14	1.0	0.3	5.0
s-b2gpabg	sgu	14	1.0	0.4	5.0
s-b2gpabg	sgu	14	1.0	0.5	5.0
s-b2gpabg	sgu	14	1.0	0.6	5.0
s-b2gpabg	sgu	14	1.0	0.7	5.1
s-b2gpabg	sgu	14	1.0	0.8	6.0
s-b2gpabg	sgu	14	1.0	0.9	6.0
s-b2gpabg	u/ml	83	1.0	0.0	1.0
s-b2gpabg	u/ml	83	1.0	0.1	1.0
s-b2gpabg	u/ml	83	1.0	0.2	1.0
s-b2gpabg	u/ml	83	1.0	0.3	1.0
s-b2gpabg	u/ml	83	1.0	0.4	1.0
